date,lme_ret,sigma_lme_garch_frac,sigma_lme_hist250_frac,sigma_lme_hist60_frac,sigma_lme_garch_t_frac,nu_lme_garch_t,lme_garch_sample_end,lme_garch_boundary_fit,fx_ret,sigma_fx_garch_frac,sigma_fx_hist250_frac,sigma_fx_hist60_frac,sigma_fx_garch_t_frac,nu_fx_garch_t,fx_garch_sample_end,fx_garch_boundary_fit,sigma_freight_hist250_frac,sigma_spread_hist250_usd_t,corr_lme_fx,corr_lme_freight,corr_fx_freight,corr_lme_spread,corr_fx_spread,corr_freight_spread
2022-02-15,-0.0254264,0.02058177,0.01545415,0.01565784,0.02062649,8.26651221,2022-02-11,False,-0.00289171,0.00317228,0.00315052,0.00259692,0.00299343,4.67681776,2022-02-11,False,0.01499495,8.325,-0.13500507,-0.0333799,0.02017483,0.33053675,0.11331629,0.06722034
2022-02-16,0.01814039,0.0209686,0.0154645,0.01596624,0.02098093,8.26651221,2022-02-11,False,-0.00301596,0.00318969,0.00314846,0.00262328,0.00301875,4.67681776,2022-02-11,False,0.01498656,8.8076,-0.12149349,-0.02820904,0.01767923,0.35339639,0.12370541,0.06463755
2022-02-17,0.00364964,0.02037194,0.01550295,0.01592264,0.02033526,8.26651221,2022-02-11,False,-0.00093669,0.00321452,0.003154,0.0026518,0.00305123,4.67681776,2022-02-11,False,0.01498656,8.8397,-0.125783,-0.02915275,0.01813822,0.35685977,0.11749352,0.06342431
2022-02-18,0.00605329,0.01888212,0.01549506,0.01592544,0.01878209,8.26651221,2022-02-11,False,-0.00613612,0.00311574,0.00315455,0.00264919,0.00296392,4.67681776,2022-02-11,False,0.01498712,8.8652,-0.12590029,-0.02888618,0.01814081,0.35524167,0.11530355,0.06364529
2022-02-21,0.0003017,0.01762138,0.01549168,0.01584134,0.01747495,8.33325036,2022-02-18,False,0.00169926,0.00355235,0.00317832,0.00275797,0.00339649,4.72936208,2022-02-18,False,0.01498712,8.8652,-0.12719329,-0.02949308,0.01928178,0.35372521,0.11819406,0.06364529
2022-02-22,0.03118293,0.01633884,0.01548941,0.01583675,0.01613274,8.33325036,2022-02-18,False,0.00060369,0.00343318,0.00317678,0.00276667,0.003306,4.72936208,2022-02-18,False,0.01498712,8.8688,-0.12698213,-0.02932972,0.0184758,0.35377252,0.11718719,0.06390879
2022-02-23,-0.02862211,0.01869071,0.01545233,0.01622123,0.01860459,8.33325036,2022-02-18,False,-0.00188189,0.00329659,0.00316737,0.00276701,0.0031905,4.72936208,2022-02-18,False,0.0149786,8.8707,-0.1369863,-0.02448896,0.0218157,0.35396564,0.11386676,0.06581368
2022-02-24,0.05715841,0.01997995,0.01554697,0.01556339,0.0199335,8.33325036,2022-02-18,False,0.01232506,0.00322509,0.00297432,0.00270017,0.00312849,4.72936208,2022-02-18,False,0.0149786,8.9568,-0.12323107,-0.02350146,0.02746345,0.36701046,0.1160409,0.066928
2022-02-25,-0.04757607,0.02719043,0.01590077,0.01715481,0.02736726,8.33325036,2022-02-18,False,-0.00413228,0.00486521,0.00306106,0.00311329,0.00469873,4.72936208,2022-02-18,False,0.01499318,9.2899,-0.07036648,-0.01642214,0.03434486,0.4004228,0.17094426,0.07311459
2022-02-28,0.02777344,0.0309923,0.01617078,0.01820646,0.03113321,8.33314908,2022-02-25,False,0.00396805,0.00472041,0.00306803,0.00315863,0.00466758,4.61285439,2022-02-25,False,0.01499318,9.4994,-0.05019659,-0.01372627,0.0346139,0.42479554,0.18872484,0.07435231
2022-03-01,0.0131022,0.0300875,0.01624719,0.01848001,0.03011867,8.33314908,2022-02-25,False,0.00268773,0.00457856,0.00304386,0.00318377,0.00459286,4.61285439,2022-02-25,False,0.01499318,9.806,-0.03589995,-0.01430592,0.03244143,0.38472045,0.16284239,0.07453743
2022-03-02,0.03084534,0.02792852,0.01623854,0.01854394,0.02782699,8.33314908,2022-02-25,False,0.00117625,0.00436968,0.00304752,0.00319775,0.00444357,4.61285439,2022-02-25,False,0.01498489,9.9662,-0.03562488,-0.0178385,0.03055551,0.3850606,0.16872708,0.07020261
2022-03-03,0.03368424,0.02792486,0.01634869,0.01896362,0.02779052,8.33314908,2022-02-25,False,0.00267474,0.00412512,0.0030361,0.0031928,0.00424843,4.61285439,2022-02-25,False,0.01498489,9.9071,-0.03496009,-0.01871027,0.03136899,0.38504459,0.16112602,0.07157435
2022-03-04,0.03232685,0.02835357,0.01645965,0.01931498,0.02820804,8.33314908,2022-02-25,False,0.00454774,0.00397877,0.00303053,0.00317814,0.00412954,4.61285439,2022-02-25,False,0.01504424,9.8484,-0.02309266,-0.03150538,0.02679259,0.36838083,0.16904912,0.07713912
2022-03-07,0.03407898,0.0284903,0.01658268,0.01972359,0.02840905,8.49280047,2022-03-04,False,0.00762577,0.00400265,0.00302838,0.0032319,0.00415328,4.64412372,2022-03-04,False,0.01504424,9.8529,-0.01545823,-0.03280276,0.02479477,0.36975431,0.1697855,0.07638239
2022-03-08,-0.12950602,0.0288763,0.01672029,0.02020826,0.02878837,8.49280047,2022-03-04,False,0.00160412,0.00442447,0.00306654,0.00337816,0.00455108,4.64412372,2022-03-04,False,0.01504424,9.893,0.00347238,-0.03374833,0.02287093,0.35430612,0.15256807,0.07679147
2022-03-09,0.00895847,0.05396829,0.01861659,0.02622699,0.05465629,8.49280047,2022-03-04,False,-0.00591616,0.0041901,0.00304803,0.00337324,0.00436082,4.64412372,2022-03-04,False,0.01503548,10.0954,-0.0088924,-0.02516099,0.01733724,0.40065895,0.14203429,0.07639201
2022-03-10,0.00084902,0.04930721,0.01861591,0.02625109,0.04965282,8.49280047,2022-03-04,False,-0.00345128,0.00433364,0.00307005,0.00345593,0.00450474,4.64412372,2022-03-04,False,0.01503548,10.1224,-0.01112148,-0.02582472,0.01872418,0.40055075,0.13123323,0.07508211
2022-03-11,-0.0179825,0.0449667,0.01856833,0.02612889,0.04502473,8.49280047,2022-03-04,False,0.00116658,0.00421094,0.00307613,0.00348272,0.00440963,4.64412372,2022-03-04,False,0.0150509,10.1318,-0.00839304,-0.02494937,0.02250444,0.40050832,0.12779778,0.07253911
2022-03-14,-0.02124953,0.04318645,0.01860086,0.02615603,0.04206836,7.82100149,2022-03-11,False,0.00206142,0.00399518,0.00307673,0.00346998,0.00422414,4.66731718,2022-03-11,False,0.0150509,10.3319,-0.01011488,-0.02442867,0.02211807,0.40517003,0.12136603,0.07310565
2022-03-15,-0.05487661,0.04025805,0.01863179,0.02622901,0.03909206,7.82100149,2022-03-11,False,-0.00253261,0.00383675,0.00307882,0.00339364,0.00407649,4.66731718,2022-03-11,False,0.0150509,10.379,-0.01369799,-0.0231806,0.02188437,0.39553761,0.12480896,0.0715578
2022-03-16,0.02713434,0.04219227,0.01894988,0.02712,0.04104226,7.82100149,2022-03-11,False,-0.00235924,0.00372625,0.00308116,0.00339635,0.00396533,4.66731718,2022-03-11,False,0.0150118,10.4902,-0.0021297,-0.02266824,0.02505564,0.41175934,0.13250211,0.07029837
2022-03-17,-0.00545952,0.03988115,0.01902708,0.02716856,0.03869719,7.82100149,2022-03-11,False,-0.00442019,0.00362166,0.00307966,0.00338208,0.0038551,4.66731718,2022-03-11,False,0.0150118,10.5358,-0.00731413,-0.02360943,0.0249714,0.41639719,0.12691512,0.06897868
2022-03-18,0.02774415,0.0365084,0.01893716,0.02707632,0.03529124,7.82100149,2022-03-11,False,0.00317147,0.00370477,0.00308952,0.00342439,0.0039128,4.66731718,2022-03-11,False,0.01520841,10.54,-0.00068816,-0.01833901,0.04034953,0.41543287,0.13280392,0.07661333
2022-03-21,0.03986902,0.03478755,0.01896741,0.02720288,0.03364376,7.85244935,2022-03-18,False,0.0020528,0.00365331,0.00309468,0.00341799,0.00385121,4.7043184,2022-03-18,False,0.01520841,10.557,0.00667154,-0.01995279,0.03994182,0.41919506,0.13593077,0.07590456
2022-03-22,0.00919579,0.03515156,0.01912916,0.02715527,0.03404957,7.85244935,2022-03-18,False,-0.00193193,0.0035419,0.00309467,0.00342824,0.00373605,4.7043184,2022-03-18,False,0.01520841,10.5865,0.01076772,-0.02086218,0.03994215,0.42409821,0.13828052,0.0749944
2022-03-23,0.00267211,0.0323233,0.01913466,0.02717931,0.03121114,7.85244935,2022-03-18,False,0.00417546,0.00344069,0.00309666,0.00338423,0.00362569,4.7043184,2022-03-18,False,0.01518114,10.5956,0.01001524,-0.02291811,0.04132349,0.42488781,0.13618817,0.07508654
2022-03-24,0.0287949,0.02958881,0.01907761,0.0271471,0.02847811,7.85244935,2022-03-18,False,-0.00041742,0.00353205,0.0031064,0.0034066,0.00368842,4.7043184,2022-03-18,False,0.01518114,10.5939,0.01277034,-0.02228119,0.04004456,0.4248041,0.13640151,0.07527755
2022-03-25,-0.02235501,0.02916772,0.01916382,0.02739407,0.02811187,7.85244935,2022-03-18,False,-0.00284543,0.00338575,0.00310651,0.00335408,0.00353951,4.7043184,2022-03-18,False,0.01540998,10.6187,0.01153859,-0.03829117,0.04167141,0.41606685,0.136965,0.08650266
2022-03-28,0.00639869,0.02766447,0.01919043,0.02754453,0.02677758,7.88729048,2022-03-25,False,-0.00079833,0.00336088,0.00301142,0.00332846,0.00349429,4.72620115,2022-03-25,False,0.01540998,10.6209,0.03192622,-0.038028,0.04588207,0.41274105,0.14277437,0.08615751
2022-03-29,-0.00639869,0.02541373,0.01919334,0.02753587,0.02455189,7.88729048,2022-03-25,False,-0.00498822,0.00324369,0.00300243,0.00332971,0.00336688,4.72620115,2022-03-25,False,0.01540998,10.6204,0.03021843,-0.03833442,0.04545544,0.41287651,0.14498681,0.08646122
2022-03-30,-0.02115436,0.0233912,0.01919761,0.02754481,0.02256158,7.88729048,2022-03-25,False,0.00119665,0.00347167,0.00301288,0.00335427,0.00355487,4.72620115,2022-03-25,False,0.01540798,10.6623,0.03345351,-0.03802151,0.04582533,0.41350524,0.15399387,0.08699877
2022-03-31,-0.00142633,0.02287572,0.01921928,0.02758455,0.02209879,7.88729048,2022-03-25,False,-0.00067005,0.00334938,0.00301381,0.00331647,0.00343228,4.72620115,2022-03-25,False,0.01540798,10.6678,0.03192851,-0.0368472,0.04555893,0.40914201,0.15475807,0.08676427
2022-04-01,-0.00572575,0.02098476,0.01921832,0.0275068,0.02024121,7.88729048,2022-03-25,False,0.00264725,0.00323123,0.00290027,0.0033128,0.00330769,4.72620115,2022-03-25,False,0.01557978,10.6697,0.0381004,-0.03485744,0.05183084,0.40910694,0.15615551,0.08205372
2022-04-04,-0.0112604,0.01841984,0.01920567,0.02751499,0.01758876,7.78939671,2022-04-01,False,-0.0061115,0.00322016,0.00289702,0.00332314,0.00327738,4.73282349,2022-04-01,False,0.01557781,10.6619,0.03418457,-0.03493184,0.05085681,0.40831984,0.15328704,0.08186698
2022-04-05,-0.00845609,0.01742008,0.01921262,0.02755293,0.01665405,7.78939671,2022-04-01,False,-0.00255199,0.00361026,0.00292156,0.00337839,0.00362856,4.73282349,2022-04-01,False,0.01557781,10.6574,0.04043232,-0.03482005,0.05175392,0.40764277,0.15360752,0.08170366
2022-04-06,0.0083109,0.01631362,0.01921973,0.02754899,0.01560602,7.78939671,2022-04-01,False,0.00661246,0.00353297,0.00291434,0.00338242,0.00356096,4.73282349,2022-04-01,False,0.01557781,10.6709,0.04235495,-0.03451885,0.0530856,0.40867877,0.15516889,0.08219379
2022-04-07,-0.02872279,0.01534372,0.01921524,0.02747387,0.01469709,7.78939671,2022-04-01,False,0.00204841,0.00391782,0.00292462,0.00348819,0.00392685,4.73282349,2022-04-01,False,0.01557781,10.6721,0.0419406,-0.03446275,0.05267367,0.40912459,0.15706931,0.08203661
2022-04-08,0.01453816,0.01795921,0.01929339,0.02766038,0.0174414,7.78939671,2022-04-01,False,-0.00174648,0.00376678,0.00291388,0.0034982,0.00380415,4.73282349,2022-04-01,False,0.01557786,10.6747,0.03977382,-0.03301795,0.05158108,0.41006422,0.15504863,0.08218266
2022-04-11,-0.0484294,0.01741401,0.01929727,0.02771353,0.01700856,7.8350205,2022-04-08,False,0.00028602,0.00362629,0.00291546,0.00346567,0.00368326,4.75541622,2022-04-08,False,0.01557772,10.6743,0.03883137,-0.03288284,0.05162932,0.4096673,0.15513687,0.0823039
2022-04-12,-0.00620253,0.02451372,0.0195316,0.02837753,0.02406475,7.8350205,2022-04-08,False,0.00382507,0.00346752,0.00287507,0.0034617,0.00353635,4.75541622,2022-04-08,False,0.01557772,10.699,0.03266205,-0.03138288,0.05090985,0.39251825,0.15735148,0.08154562
2022-04-13,-0.0023359,0.02244344,0.0195259,0.02838853,0.02199513,7.8350205,2022-04-08,False,0.0001956,0.00351737,0.00286642,0.00345551,0.00357596,4.75541622,2022-04-08,False,0.01557772,10.7318,0.02766101,-0.03095457,0.05131434,0.39263711,0.14750022,0.08220785
2022-04-14,0.00946551,0.02048648,0.01952554,0.02836117,0.02004822,7.8350205,2022-04-08,False,-0.00072613,0.00337268,0.00285531,0.00343685,0.00343702,4.75541622,2022-04-08,False,0.01557772,10.7264,0.0289449,-0.03097363,0.05220953,0.3933782,0.14525146,0.082571
2022-04-19,0.02275081,0.01938284,0.01952719,0.02821901,0.01886962,7.68429796,2022-04-14,False,0.00437765,0.00325042,0.0028434,0.00343812,0.00331142,4.74402389,2022-04-14,False,0.01557784,10.6965,0.0264311,-0.03089199,0.05326783,0.39312158,0.13880043,0.08337364
2022-04-20,-0.02197891,0.01977367,0.01956415,0.02834383,0.01928124,7.68429796,2022-04-14,False,-0.0021209,0.0033993,0.00283584,0.00348416,0.0034351,4.74402389,2022-04-14,False,0.01557751,10.735,0.03763128,-0.03135115,0.05239665,0.3973824,0.14562738,0.08232847
2022-04-21,0.00676717,0.01997033,0.01961347,0.02844725,0.01949112,7.68429796,2022-04-14,False,-0.00126158,0.0033298,0.00283855,0.00347248,0.00336331,4.74402389,2022-04-14,False,0.01557751,10.7193,0.04108144,-0.03067107,0.05258876,0.39479081,0.14337737,0.08175868
2022-04-22,-0.00553337,0.01854699,0.01961436,0.02844873,0.0180724,7.68429796,2022-04-14,False,0.00318236,0.00323184,0.00283488,0.00346327,0.00326148,4.74402389,2022-04-14,False,0.01557972,10.7223,0.04153993,-0.03038471,0.05190167,0.39429511,0.14406208,0.08151039
2022-04-25,-0.04863605,0.01717187,0.01961746,0.0284317,0.01674351,7.72895454,2022-04-22,False,0.0020607,0.00326435,0.00283668,0.00348516,0.00327738,4.77888631,2022-04-22,False,0.01557972,10.7239,0.03983742,-0.03021607,0.05076998,0.39453419,0.1429837,0.08167176
2022-04-26,0.00403715,0.02414854,0.01985694,0.02911092,0.02371921,7.72895454,2022-04-22,False,-0.0005249,0.00321246,0.00283823,0.0034762,0.00321793,4.77888631,2022-04-22,False,0.01557972,10.7246,0.03243746,-0.02849115,0.05009764,0.38759304,0.14345573,0.08156677
2022-04-27,-0.00080613,0.02217709,0.01983156,0.02911532,0.02173182,7.72895454,2022-04-22,False,0.00050271,0.00311343,0.00281886,0.00347669,0.00311191,4.77888631,2022-04-22,False,0.01555354,10.7142,0.03850259,-0.03110599,0.05671291,0.38621083,0.1500589,0.07952876
2022-04-28,-0.01119142,0.02035185,0.01982876,0.0290809,0.01990219,7.72895454,2022-04-22,False,0.00058726,0.00302856,0.00281898,0.0034297,0.00301467,4.77888631,2022-04-22,False,0.01555354,10.7108,0.03859518,-0.03094831,0.0565663,0.38603977,0.15030463,0.07984476
2022-04-29,-0.00868217,0.01917178,0.01983952,0.02911629,0.01872767,7.72895454,2022-04-22,False,-0.00186607,0.00295773,0.00281512,0.00342953,0.00292722,4.77888631,2022-04-22,False,0.01555362,10.711,0.03728719,-0.03063087,0.05607412,0.38596674,0.1503517,0.07988188
2022-05-03,-0.0428601,0.01820856,0.01984488,0.02911211,0.01770783,7.55981033,2022-04-29,False,0.00100986,0.00293312,0.00281759,0.00343696,0.00288018,4.75696875,2022-04-29,False,0.01555362,10.7425,0.03866424,-0.03027005,0.05635275,0.38231446,0.1462801,0.07902022
2022-05-04,0.00599266,0.02303896,0.02001382,0.02962602,0.0225759,7.55981033,2022-04-29,False,-0.00306801,0.002885,0.00281607,0.00342822,0.00281304,4.75696875,2022-04-29,False,0.01438616,10.886,0.03726024,-0.04619389,0.07825298,0.39797776,0.13977354,0.09939441
2022-05-05,-0.00410538,0.0213512,0.01998913,0.02961192,0.02086525,7.55981033,2022-04-29,False,-0.00083598,0.00297297,0.00281489,0.00343698,0.00287814,4.75696875,2022-04-29,False,0.01438616,10.8805,0.04010343,-0.04600273,0.0782456,0.40025089,0.13740404,0.09921416
2022-05-06,-0.02939598,0.01976508,0.0199573,0.02950873,0.01926867,7.55981033,2022-04-29,False,0.00820373,0.00291364,0.00281225,0.00343857,0.00280638,4.75696875,2022-04-29,False,0.01441609,10.8737,0.04338748,-0.04449715,0.07937272,0.40302495,0.1351225,0.09723706
2022-05-09,-0.04494936,0.02131975,0.02004005,0.02949267,0.02085111,7.56231994,2022-05-06,False,0.00648232,0.00375728,0.00285967,0.00359794,0.00362816,4.71714955,2022-05-06,False,0.01441609,10.8818,0.02577289,-0.04380196,0.07689439,0.40467796,0.12522876,0.09732569
2022-05-10,-0.01151359,0.02559472,0.02015119,0.0300579,0.02511232,7.56231994,2022-05-06,False,-0.0019641,0.00406041,0.00288864,0.00368953,0.0039552,4.71714955,2022-05-06,False,0.01441609,10.8839,0.00664592,-0.04323638,0.07527858,0.4043779,0.12063837,0.0973676
2022-05-11,0.02216567,0.02399599,0.02012041,0.02998571,0.0234908,7.56231994,2022-05-06,False,-0.0005062,0.00388817,0.00288882,0.00366453,0.00382928,4.71714955,2022-05-06,False,0.0141242,10.8822,0.01092974,-0.03052227,0.06966,0.40617831,0.11837224,0.0932419
2022-05-12,-0.01806501,0.02358385,0.02016515,0.0297869,0.02306583,7.56231994,2022-05-06,False,0.00364123,0.00369735,0.00287756,0.00366306,0.00367381,4.71714955,2022-05-06,False,0.0141242,10.8616,0.01163945,-0.03076312,0.06947363,0.4084655,0.11283927,0.09291111
2022-05-13,0.01293679,0.02275945,0.02019271,0.02958038,0.02223297,7.56231994,2022-05-06,False,-0.00071118,0.00368876,0.00288627,0.00364865,0.00368054,4.71714955,2022-05-06,False,0.01417443,10.8616,0.00695373,-0.0252335,0.06227349,0.4077892,0.11250594,0.09252859
2022-05-16,0.02466574,0.02161086,0.02020652,0.02944509,0.02110773,7.60730524,2022-05-13,False,0.00448575,0.00352577,0.00287432,0.00363066,0.00353921,4.72515489,2022-05-13,False,0.01417443,10.8656,0.00766911,-0.0253566,0.06210843,0.40978244,0.10831024,0.09200205
2022-05-17,0.01599465,0.02191494,0.02019512,0.02952403,0.02141862,7.60730524,2022-05-13,False,-0.00434115,0.00362994,0.00288574,0.00365588,0.00364116,4.72515489,2022-05-13,False,0.01417443,10.8685,0.01787831,-0.02631859,0.06155006,0.40848952,0.10560004,0.09213002
2022-05-18,0.00316846,0.02109712,0.02021854,0.0295924,0.02060132,7.60730524,2022-05-13,False,0.00163562,0.00369895,0.00289791,0.00369661,0.00371471,4.72515489,2022-05-13,False,0.0134894,10.8817,0.0124887,-0.02285296,0.07432794,0.41035696,0.10026294,0.0907436
2022-05-19,-0.00670078,0.01957363,0.02021745,0.02958491,0.01907927,7.60730524,2022-05-13,False,0.00061718,0.00356273,0.00289423,0.0036169,0.00359614,4.72515489,2022-05-13,False,0.0134894,10.8905,0.01357402,-0.02283256,0.07398982,0.40996473,0.09737102,0.09078193
2022-05-20,0.03648138,0.01831568,0.0200497,0.02959753,0.01783161,7.60730524,2022-05-13,False,0.00056659,0.00341682,0.00289401,0.00361112,0.00346048,4.72515489,2022-05-13,False,0.0135061,10.9373,0.01523481,-0.02234384,0.07350703,0.40877528,0.09778117,0.0851983
2022-05-23,0.01085861,0.02157346,0.02015821,0.0296983,0.02114512,7.65123784,2022-05-20,False,-0.00144028,0.00328789,0.00289094,0.00361102,0.00333159,4.74266002,2022-05-20,False,0.0135061,10.9555,0.01840188,-0.02253132,0.07333214,0.41227043,0.09827555,0.08480601
2022-05-24,-0.02806481,0.02037741,0.02016376,0.02950085,0.01995081,7.65123784,2022-05-20,False,0.00038797,0.0032035,0.00289236,0.00360764,0.00323937,4.74266002,2022-05-20,False,0.0135061,10.9664,0.01739977,-0.02256897,0.07341763,0.4105532,0.09975288,0.08487931
2022-05-25,-0.01803744,0.02144305,0.02022748,0.02879195,0.02101819,7.65123784,2022-05-20,False,-0.00026293,0.00310514,0.00288954,0.00323817,0.00313018,4.74266002,2022-05-20,False,0.01344931,11.0074,0.01889244,-0.02524321,0.07825649,0.4153229,0.09939724,0.08504583
2022-05-26,-0.00141468,0.02091509,0.02025494,0.02822541,0.02049048,7.65123784,2022-05-20,False,0.00026293,0.00302016,0.00288914,0.00319411,0.00302926,4.74266002,2022-05-20,False,0.01344931,11.0055,0.02000266,-0.0248728,0.07822243,0.41487805,0.10000501,0.08518214
2022-05-27,-0.00088519,0.01940432,0.02020087,0.02799735,0.01898464,7.65123784,2022-05-20,False,-0.00010826,0.00294798,0.00287315,0.00315294,0.00293716,4.74266002,2022-05-20,False,0.01346826,11.0006,0.01296837,-0.02423675,0.07890019,0.41375244,0.09707765,0.08620814
2022-05-30,0.01406988,0.01796386,0.02019468,0.02794644,0.01756136,7.65317659,2022-05-27,False,-0.00050664,0.00286621,0.00286757,0.00313382,0.00283558,4.69442395,2022-05-27,False,0.01346826,11.0097,0.01455681,-0.02433466,0.0792898,0.4137427,0.09598678,0.08602057
2022-05-31,-0.01637505,0.01745745,0.02016192,0.02772085,0.017071,7.65317659,2022-05-27,False,0.00182167,0.00281785,0.00286369,0.00313082,0.00276123,4.69442395,2022-05-27,False,0.01330919,11.0081,0.00953992,-0.01357176,0.08930364,0.41576407,0.09823446,0.08272274
2022-06-01,-0.04168781,0.01728248,0.02017686,0.02745913,0.01691251,7.65317659,2022-05-27,False,-0.00207187,0.00282637,0.0028652,0.0031206,0.00274201,4.69442395,2022-05-27,False,0.01330919,11.0129,0.00707694,-0.01326337,0.08920705,0.41649928,0.09684357,0.08283756
2022-06-06,0.01488041,0.02205978,0.02034798,0.0276686,0.02168925,7.68417605,2022-06-01,False,0.00102745,0.00283988,0.00286227,0.00307652,0.0027319,4.69749214,2022-06-01,False,0.01330919,10.9867,0.01412141,-0.01267706,0.08924352,0.40968519,0.10096469,0.08319674
2022-06-07,-0.00989563,0.02115876,0.02036203,0.02738404,0.02078639,7.68417605,2022-06-01,False,0.00150511,0.00280695,0.00286209,0.00291777,0.0026792,4.69749214,2022-06-01,False,0.01332687,10.9882,0.01436437,-0.01502357,0.08823568,0.40817606,0.10038059,0.08417148
2022-06-08,0.0184295,0.01997096,0.0203651,0.02172527,0.01960293,7.68417605,2022-06-01,False,-0.00068854,0.0027994,0.002863,0.00291689,0.00265167,4.69749214,2022-06-01,False,0.01332687,10.9725,0.01307867,-0.0148375,0.08817527,0.40695006,0.09994841,0.08443587
2022-06-09,-0.00471186,0.01970355,0.02039647,0.02182454,0.01933864,7.68417605,2022-06-01,False,0.00096897,0.00276381,0.00286088,0.00281652,0.00259766,4.69749214,2022-06-01,False,0.01308697,10.9473,0.01145232,-0.01761794,0.08301643,0.40569024,0.09797054,0.07282914
2022-06-10,-0.02111139,0.0184027,0.02039227,0.02183274,0.01804829,7.68417605,2022-06-01,False,0.00112221,0.002742,0.00286125,0.00278387,0.00255702,4.69749214,2022-06-01,False,0.01312512,10.9292,0.01099082,-0.01625666,0.08150898,0.40781735,0.09853655,0.07294774
2022-06-13,-0.0399334,0.01868004,0.02043286,0.02187938,0.01834454,7.72403634,2022-06-10,False,0.00279683,0.00270985,0.00286074,0.00278356,0.00249995,4.67045696,2022-06-10,False,0.01312512,10.9585,0.00925405,-0.01603839,0.08153517,0.39742768,0.09834048,0.07268655
2022-06-14,-0.00057943,0.02246279,0.02055567,0.02231053,0.02209616,7.72403634,2022-06-10,False,-0.0002883,0.00281025,0.00286469,0.00279424,0.00258766,4.67045696,2022-06-10,False,0.01312512,10.906,0.00375576,-0.01579349,0.08136974,0.39229098,0.10090071,0.07283065
2022-06-15,-0.00309598,0.02085314,0.02055544,0.02115596,0.0204921,7.72403634,2022-06-10,False,0.00146115,0.00276239,0.0028646,0.00277529,0.0025296,4.67045696,2022-06-10,False,0.01312512,10.9048,0.00369591,-0.01580089,0.08136551,0.39220378,0.10072966,0.07283232
2022-06-16,-0.03129869,0.0194111,0.02054447,0.02086775,0.01905985,7.72403634,2022-06-10,False,-0.0009538,0.00275742,0.00277957,0.00276497,0.00251408,4.67045696,2022-06-10,False,0.01295011,10.8551,0.01210168,-0.01033087,0.0445643,0.39748732,0.07881638,0.0563446
2022-06-17,-0.01065444,0.02122093,0.02059143,0.02124366,0.02085682,7.72403634,2022-06-10,False,6.276e-05,0.00273255,0.00277778,0.00270825,0.00247847,4.67045696,2022-06-10,False,0.01300995,10.7436,0.01142043,-0.0009408,0.04691157,0.3955621,0.0739542,0.06210116
2022-06-20,-0.00486225,0.02014166,0.02059515,0.02098466,0.01979786,7.7332207,2022-06-17,False,-0.00145091,0.00267974,0.00277376,0.00267713,0.00241022,4.65634202,2022-06-17,False,0.01300995,10.7233,0.01288597,-0.00093326,0.04703166,0.39514811,0.07742586,0.06216406
2022-06-21,0.02308644,0.01883243,0.02058904,0.02035332,0.01850576,7.7332207,2022-06-17,False,0.00208598,0.00268617,0.00277276,0.00267056,0.00240573,4.65634202,2022-06-17,False,0.01300995,10.7179,0.01240052,-0.00088088,0.04712444,0.39637209,0.07782945,0.06205631
2022-06-22,-0.02573006,0.01936628,0.02063868,0.0205361,0.01903687,7.7332207,2022-06-17,False,0.00256435,0.00273031,0.00277385,0.00267249,0.00244353,4.65634202,2022-06-17,False,0.01300995,10.725,0.01598426,-0.00094724,0.04702008,0.39800818,0.07889769,0.06195533
2022-06-23,0.00992815,0.02021436,0.02070069,0.02080015,0.01987589,7.7332207,2022-06-17,False,-0.00047888,0.00280346,0.00277848,0.00263841,0.00251637,4.65634202,2022-06-17,False,0.00908325,10.7241,0.01185512,-0.01531041,0.08141304,0.39755313,0.07838433,0.070978
2022-06-24,-0.01790121,0.01914572,0.02066312,0.02050537,0.01882054,7.7332207,2022-06-17,False,8.43e-05,0.0027561,0.00277811,0.00263859,0.00246537,4.65634202,2022-06-17,False,0.00941265,10.7136,0.01040181,-0.02283877,0.08270107,0.39577326,0.07776354,0.06776893
2022-06-27,0.00695442,0.01892406,0.02069333,0.02043237,0.01862948,7.82714176,2022-06-24,False,0.00190888,0.00269741,0.00277703,0.00261291,0.00240176,4.66333184,2022-06-24,False,0.00941265,10.7136,0.0103469,-0.02301726,0.08263578,0.39538979,0.07786421,0.06776893
2022-06-28,0.01897897,0.01781273,0.02064079,0.0204354,0.0175376,7.82714176,2022-06-24,False,0.00675889,0.00272453,0.00277959,0.00262248,0.00242522,4.66333184,2022-06-24,False,0.00941265,10.7381,0.01205728,-0.0232538,0.08274696,0.39171082,0.07512871,0.06727082
2022-06-29,-0.01938671,0.01792921,0.02067536,0.02056518,0.0176559,7.82714176,2022-06-24,False,-0.00028367,0.00339162,0.00281205,0.00268777,0.00312562,4.66333184,2022-06-24,False,0.00941265,10.7461,0.02045296,-0.02303898,0.08231363,0.39308927,0.08025367,0.06730902
2022-06-30,-0.02268606,0.01808207,0.02068445,0.02053612,0.01780919,7.82714176,2022-06-24,False,0.00124803,0.00324989,0.00280709,0.00268357,0.00301305,4.66333184,2022-06-24,False,0.00904828,10.7427,0.02397006,-0.00930383,0.06987079,0.391158,0.08173006,0.07785418
