date,in_window,in_margin_fortnight,in_crash_fortnight,lme_cash_usd_t,usdinr,vm_inr,txn_cost_inr,im_change_inr,net_margin_cash_inr,mcx_im_inr,mcx_im_stress_015_inr,mcx_lots_net_open,mcx_lots_gross_open,cum_vm_inr,cum_txn_cost_inr,cum_margin_cash_inr,margin_cash_deployed_inr,cash_purchase_cum_inr,cash_sale_cum_inr,cash_duty_cum_inr,cash_igst_cum_inr,cash_freight_cum_inr,cash_logistics_claims_cum_inr,cash_bank_charges_cum_inr,cash_fx_forward_cum_inr,cash_mcx_margin_cum_inr,cash_balance_inr,funding_accrued_cum_inr,interest_accrued_inr,commercial_funding_need_inr,funding_need_total_inr,fb_limit_inr,min_cash_buffer_inr,fb_drawn_inr,surplus_cash_inr,fb_utilisation_frac,undrawn_inr,headroom_inr,flag_buffer_breach,flag_fb_limit_breach,lc_outstanding_usd,lc_outstanding_inr,memo_lc_outstanding_ex_tolerance_inr,lc_limit_inr,lc_utilisation_frac,flag_lc_limit_breach,bank_exposure_fb_plus_lc_inr,stress_move_up_logret,stress_move_down_logret,stress_binding_up,mar_99_inr,mar_99_stressed_im_inr,mar_direction,flag_mar_exceeds_buffer,flag_mar_exceeds_undrawn,label
2022-08-24,True,False,False,2422.0,79.8275,1226278.26,0.0,-122627.83,1348906.08,16523473.88,24785210.82,-157.0,157.0,177370712.95,-6301410.13,154545828.98,-154545828.98,-2149560793.72,1971701476.34,-63382747.01,-124893616.97,-42718788.79,-31192744.24,-11045469.94,14297995.88,154545828.95,-282248859.41,-27887889.99,27887889.99,436794688.39,310136749.4,1000000000.0,150000000.0,310136749.4,0.0,0.310137,689863250.6,539863250.6,False,False,2411640.0,192515192.1,175013811.0,1000000000.0,0.192515,False,502651941.5,0.154779,-0.154779,hist250,30426303.661243,40071054.4824,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-25,True,False,False,2442.5,79.8952,-1514241.82,0.0,151424.18,-1665666.0,16674898.06,25012347.1,-157.0,157.0,175856471.13,-6301410.13,152880162.98,-152880162.98,-2149560793.72,1971701476.34,-63382747.01,-124893616.97,-42718788.79,-31192744.24,-11045469.94,14297995.88,152880162.95,-283914525.41,-28025710.5,28025710.5,436794688.39,311940235.91,1000000000.0,150000000.0,311940235.91,0.0,0.31194,688059764.09,538059764.09,False,False,2411640.0,192678460.128,175162236.48,1000000000.0,0.192678,False,504618696.038,0.154681,-0.154681,hist250,30684253.021037,40416440.738303,LME_UP,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-26,True,False,False,2495.0,79.8466,-3454379.89,-129584.56,-16674898.06,13090933.61,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,1971701476.34,-63382747.01,-124893616.97,-42718788.79,-31192744.24,-11045469.94,14297995.88,165971096.56,-270823591.8,-28163996.48,28163996.48,436794688.39,298987588.28,1000000000.0,150000000.0,298987588.28,0.0,0.298988,701012411.72,551012411.72,False,False,2411640.0,192561254.424,175055685.84,1000000000.0,0.192561,False,491548842.704,0.15484,-0.15484,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-30,True,False,False,2406.5,79.5321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,1971701476.34,-65812129.14,-141232316.09,-42718788.79,-31192744.24,-11045469.94,14297995.88,165971096.56,-289591673.05,-28702507.25,28702507.25,455562769.64,318294180.3,1000000000.0,150000000.0,318294180.3,0.0,0.318294,681705819.7,531705819.7,False,False,2411640.0,191802793.644,174366176.04,1000000000.0,0.191803,False,510096973.944,0.155541,-0.155541,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-08-31,True,False,False,2368.5,79.5465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-141232316.09,-42718788.79,-31192744.24,-11167548.36,14297995.88,165971096.56,-239163751.47,-28842379.71,28842379.71,405134848.06,268006131.18,1000000000.0,150000000.0,268006131.18,0.0,0.268006,731993868.82,581993868.82,False,False,2411640.0,191837521.26,174397746.6,1000000000.0,0.191838,False,459843652.44,0.155647,-0.155647,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-01,False,False,False,2306.0,79.5877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-141232316.09,-42718788.79,-32152744.24,-11167548.36,14297995.88,165971096.56,-240123751.47,-28968160.0,28968160.0,406094848.06,269091911.47,1000000000.0,150000000.0,269091911.47,0.0,0.269092,730908088.53,580908088.53,False,False,2411640.0,191936880.828,174488073.48,1000000000.0,0.191937,False,461028792.298,0.156143,-0.156143,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-02,False,False,False,2309.0,79.8655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-110804953.81,-42718788.79,-32152744.24,-11167548.36,14297995.88,165971096.56,-209696389.19,-29094208.56,29094208.56,375667485.78,238790597.75,1000000000.0,150000000.0,238790597.75,0.0,0.238791,761209402.25,611209402.25,False,False,2411640.0,192606834.42,175097122.2,1000000000.0,0.192607,False,431397432.17,0.155915,-0.155915,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-05,False,False,False,2290.5,79.8722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-110804953.81,-42718788.79,-32152744.24,-11167548.36,14297995.88,165971096.56,-209696389.19,-29446845.27,29446845.27,375667485.78,239143234.46,1000000000.0,150000000.0,239143234.46,0.0,0.239143,760856765.54,610856765.54,False,False,2411640.0,192622992.408,175111811.28,1000000000.0,0.192623,False,431766226.868,0.155957,-0.155957,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-06,False,False,False,2260.0,79.8051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-110804953.81,-42718788.79,-32152744.24,-11167548.36,14297995.88,165971096.56,-209696389.19,-29564390.84,29564390.84,375667485.78,239260780.03,1000000000.0,150000000.0,239260780.03,0.0,0.239261,760739219.97,610739219.97,False,False,2411640.0,192461171.364,174964701.24,1000000000.0,0.192461,False,431721951.394,0.155973,-0.155973,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-07,False,False,False,2230.5,79.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-110804953.81,-42718788.79,-32152744.24,-11167548.36,14297995.88,165971096.56,-209696389.19,-29681936.4,29681936.4,375667485.78,239378325.59,1000000000.0,150000000.0,239378325.59,0.0,0.239378,760621674.41,610621674.41,False,False,2411640.0,192804347.736,175276679.76,1000000000.0,0.192804,False,432182673.326,0.155937,-0.155937,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-08,False,False,False,2256.0,79.6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-110804953.81,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-214457896.44,-29799481.97,29799481.97,380428993.03,244257378.41,1000000000.0,150000000.0,244257378.41,0.0,0.244257,755742621.59,605742621.59,False,False,2411640.0,192125229.912,174659299.92,1000000000.0,0.192125,False,436382608.322,0.155488,-0.155488,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-09,False,False,False,2280.0,79.5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-29918358.15,29918358.15,349601771.8,213549033.36,1000000000.0,150000000.0,213549033.36,0.0,0.213549,786450966.64,636450966.64,False,False,2411640.0,191914934.904,174468122.64,1000000000.0,0.191915,False,405463968.264,0.155333,-0.155333,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-12,False,False,False,2288.5,79.4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-30249142.52,30249142.52,349601771.8,213879817.73,1000000000.0,150000000.0,213879817.73,0.0,0.21388,786120182.27,636120182.27,False,False,2411640.0,191629879.056,174208980.96,1000000000.0,0.19163,False,405509696.786,0.15446,-0.15446,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-13,False,False,False,2309.5,79.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-30359403.96,30359403.96,349601771.8,213990079.17,1000000000.0,150000000.0,213990079.17,0.0,0.21399,786009920.83,636009920.83,False,False,2411640.0,190905422.4,173550384.0,1000000000.0,0.190905,False,404895501.57,0.15448,-0.15448,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-14,False,False,False,2227.5,79.5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-30469665.41,30469665.41,349601771.8,214100340.62,1000000000.0,150000000.0,214100340.62,0.0,0.2141,785899659.38,635899659.38,False,False,2411640.0,191728997.46,174299088.6,1000000000.0,0.191729,False,405829338.08,0.155393,-0.155393,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-15,False,False,False,2272.0,79.7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-30579926.87,30579926.87,349601771.8,214210602.08,1000000000.0,150000000.0,214210602.08,0.0,0.214211,785789397.92,635789397.92,False,False,2411640.0,192390269.148,174900244.68,1000000000.0,0.19239,False,406600871.228,0.15549,-0.15549,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-16,False,False,False,2259.0,79.7272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-30690188.33,30690188.33,349601771.8,214320863.54,1000000000.0,150000000.0,214320863.54,0.0,0.214321,785679136.46,635679136.46,False,False,2411640.0,192273304.608,174793913.28,1000000000.0,0.192273,False,406594168.148,0.155124,-0.155124,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-19,False,False,False,2232.0,79.7327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-31020972.68,31020972.68,349601771.8,214651647.89,1000000000.0,150000000.0,214651647.89,0.0,0.214652,785348352.11,635348352.11,False,False,2411640.0,192286568.628,174805971.48,1000000000.0,0.192287,False,406938216.518,0.1552,-0.1552,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-20,False,False,False,2245.5,79.7211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-31131234.13,31131234.13,349601771.8,214761909.34,1000000000.0,150000000.0,214761909.34,0.0,0.214762,785238090.66,635238090.66,False,False,2411640.0,192258593.604,174780539.64,1000000000.0,0.192259,False,407020502.944,0.155181,-0.155181,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-21,False,False,False,2191.0,79.9066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-31241495.58,31241495.58,349601771.8,214872170.79,1000000000.0,150000000.0,214872170.79,0.0,0.214872,785127829.21,635127829.21,False,False,2411640.0,192705952.824,175187229.84,1000000000.0,0.192706,False,407578123.614,0.155396,-0.155396,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-22,False,False,False,2195.5,80.8347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-79977732.58,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-183630675.21,-31351757.03,31351757.03,349601771.8,214982432.24,1000000000.0,150000000.0,214982432.24,0.0,0.214982,785017567.76,635017567.76,False,False,2411640.0,194944195.908,177221996.28,1000000000.0,0.194944,False,409926628.148,0.155318,-0.155318,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-23,False,False,False,2153.0,81.0647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-56011331.9,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-159664274.53,-31462018.49,31462018.49,325635371.12,191126293.02,1000000000.0,150000000.0,191126293.02,0.0,0.191126,808873706.98,658873706.98,False,False,2411640.0,195498873.108,177726248.28,1000000000.0,0.195499,False,386625166.128,0.155559,-0.155559,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-26,False,False,False,2125.5,81.5924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-56011331.9,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-159664274.53,-31772710.46,31772710.46,325635371.12,191436984.99,1000000000.0,150000000.0,191436984.99,0.0,0.191437,808563015.01,658563015.01,False,False,2411640.0,196771495.536,178883177.76,1000000000.0,0.196771,False,388208480.526,0.155664,-0.155664,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-27,False,False,False,2106.0,81.4745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-56011331.9,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-159664274.53,-31876274.46,31876274.46,325635371.12,191540548.99,1000000000.0,150000000.0,191540548.99,0.0,0.191541,808459451.01,658459451.01,False,False,2411640.0,196487163.18,178624693.8,1000000000.0,0.196487,False,388027712.17,0.155707,-0.155707,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-28,False,False,False,2080.0,81.8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-56011331.9,-42718788.79,-36914251.5,-11167548.36,14297995.88,165971096.56,-159664274.53,-31979838.45,31979838.45,325635371.12,191644112.98,1000000000.0,150000000.0,191644112.98,0.0,0.191644,808355887.02,658355887.02,False,False,2411640.0,197332201.836,179392910.76,1000000000.0,0.197332,False,388976314.816,0.155492,-0.155492,hist250,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-29,False,False,False,2261.0,81.7165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-56011331.9,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,-161542282.93,-32083402.44,32083402.44,327513379.52,193625685.37,1000000000.0,150000000.0,193625685.37,0.0,0.193626,806374314.63,656374314.63,False,False,2411640.0,197070780.06,179155254.6,1000000000.0,0.197071,False,390696465.43,0.227042,-0.227042,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-09-30,False,False,False,2180.0,81.4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-32677398.24,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,-138208349.28,-32187491.25,32187491.25,304179445.87,170395840.53,1000000000.0,150000000.0,170395840.53,0.0,0.170396,829604159.47,679604159.47,False,False,2411640.0,196496327.412,178633024.92,1000000000.0,0.196496,False,366892167.942,0.233688,-0.233688,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-03,False,False,False,2164.0,81.8292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-32677398.24,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,-138208349.28,-32480195.52,32480195.52,304179445.87,170688544.8,1000000000.0,150000000.0,170688544.8,0.0,0.170689,829311455.2,679311455.2,False,False,2411640.0,197342571.888,179402338.08,1000000000.0,0.197343,False,368031116.688,0.220058,-0.220058,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-04,False,False,False,2261.5,81.5888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-32677398.24,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,-138208349.28,-32577763.61,32577763.61,304179445.87,170786112.89,1000000000.0,150000000.0,170786112.89,0.0,0.170786,829213887.11,679213887.11,False,False,2411640.0,196762813.632,178875285.12,1000000000.0,0.196763,False,367548926.522,0.232605,-0.232605,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-05,False,False,False,2289.0,81.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-32677398.24,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,-138208349.28,-32675331.7,32675331.7,304179445.87,170883680.98,1000000000.0,150000000.0,170883680.98,0.0,0.170884,829116319.02,679116319.02,False,False,2411640.0,196796094.264,178905540.24,1000000000.0,0.196796,False,367679775.244,0.22028,-0.22028,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-06,False,False,False,2355.0,82.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-32677398.24,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,-138208349.28,-32772899.79,32772899.79,304179445.87,170981249.07,1000000000.0,150000000.0,170981249.07,0.0,0.170981,829018750.93,679018750.93,False,False,2411640.0,198266953.5,180242685.0,1000000000.0,0.198267,False,369248202.57,0.218013,-0.218013,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-07,False,False,False,2342.0,82.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2022251476.34,-65812129.14,-16338699.12,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,-121869650.16,-32870467.88,32870467.88,287840746.75,154740118.04,1000000000.0,150000000.0,154740118.04,0.0,0.15474,845259881.96,695259881.96,False,False,2411640.0,198272982.6,180248166.0,1000000000.0,0.198273,False,353013100.64,0.20429,-0.20429,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-10,False,False,False,2274.0,82.4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2440418347.26,-65812129.14,-16338699.12,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,296297220.76,-33149474.49,33149474.49,-130326124.17,-263147746.27,1000000000.0,150000000.0,0.0,263147746.27,0.0,1263147746.27,1113147746.27,False,False,2411640.0,198879510.06,180799554.6,1000000000.0,0.19888,False,198879510.06,0.204718,-0.204718,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-11,False,False,False,2218.5,82.2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2529657450.28,-65812129.14,-16338699.12,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,385536323.78,-33124567.42,33124567.42,-219565227.19,-352411756.36,1000000000.0,150000000.0,0.0,352411756.36,0.0,1352411756.36,1202411756.36,False,False,2411640.0,198317356.776,180288506.16,1000000000.0,0.198317,False,198317356.776,0.201443,-0.201443,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-12,False,False,False,2227.0,82.3156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2529657450.28,-65812129.14,-16338699.12,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,385536323.78,-33076921.65,33076921.65,-219565227.19,-352459402.13,1000000000.0,150000000.0,0.0,352459402.13,0.0,1352459402.13,1202459402.13,False,False,2411640.0,198515593.584,180468721.44,1000000000.0,0.198516,False,198515593.584,0.189691,-0.189691,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-13,False,False,False,2374.0,82.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2529657450.28,-65812129.14,-16338699.12,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,385536323.78,-33029275.88,33029275.88,-219565227.19,-352507047.9,1000000000.0,150000000.0,0.0,352507047.9,0.0,1352507047.9,1202507047.9,False,False,2411640.0,198096932.88,180088120.8,1000000000.0,0.198097,False,198096932.88,0.235367,-0.235367,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-14,False,False,False,2309.0,82.2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2149560793.72,2529657450.28,-65812129.14,-0.0,-42718788.79,-38792259.9,-11167548.36,14297995.88,165971096.56,401875022.89,-32981630.11,32981630.11,-235903926.3,-368893392.78,1000000000.0,150000000.0,0.0,368893392.78,0.0,1368893392.78,1218893392.78,False,False,2411640.0,198474354.54,180431231.4,1000000000.0,0.198474,False,198474354.54,0.232497,-0.232497,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-17,False,False,False,2240.0,82.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2239751087.2,2529657450.28,-65812129.14,-0.0,-42718788.79,-38792259.9,-11914895.19,16847673.74,165971096.56,313487060.44,-32824995.15,32824995.15,-147515963.85,-280662065.29,1000000000.0,150000000.0,0.0,280662065.29,0.0,1280662065.29,1130662065.29,False,False,1205820.0,99209322.828,90190293.48,1000000000.0,0.099209,False,99209322.828,0.230444,-0.230444,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-18,False,False,False,2200.5,82.2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2239751087.2,2529657450.28,-65812129.14,-0.0,-42718788.79,-38792259.9,-11914895.19,16847673.74,165971096.56,313487060.44,-32796809.39,32796809.39,-147515963.85,-280690251.05,1000000000.0,150000000.0,0.0,280690251.05,0.0,1280690251.05,1130690251.05,False,False,1205820.0,99211372.722,90192157.02,1000000000.0,0.099211,False,99211372.722,0.220821,-0.220821,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-19,False,False,False,2169.0,83.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2239751087.2,2529657450.28,-65812129.14,-0.0,-42718788.79,-38792259.9,-11914895.19,16847673.74,165971096.56,313487060.44,-32768623.64,32768623.64,-147515963.85,-280718436.8,1000000000.0,150000000.0,0.0,280718436.8,0.0,1280718436.8,1130718436.8,False,False,1205820.0,100130086.98,91027351.8,1000000000.0,0.10013,False,100130086.98,0.210526,-0.210526,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-20,False,False,False,2214.0,82.7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2239751087.2,2529657450.28,-65812129.14,-0.0,-42718788.79,-38792259.9,-11914895.19,16847673.74,165971096.56,313487060.44,-32740437.88,32740437.88,-147515963.85,-280746622.56,1000000000.0,150000000.0,0.0,280746622.56,0.0,1280746622.56,1130746622.56,False,False,1205820.0,99768702.726,90698820.66,1000000000.0,0.099769,False,99768702.726,0.204125,-0.204125,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-21,False,False,False,2155.5,82.9794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2239751087.2,2529657450.28,-65812129.14,-0.0,-42718788.79,-38792259.9,-11914895.19,16847673.74,165971096.56,313487060.44,-32712252.13,32712252.13,-147515963.85,-280774808.31,1000000000.0,150000000.0,0.0,280774808.31,0.0,1280774808.31,1130774808.31,False,False,1205820.0,100058220.108,90962018.28,1000000000.0,0.100058,False,100058220.108,0.201751,-0.201751,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
2022-10-24,False,False,False,2160.0,82.7785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172402091.24,-6430994.69,165971096.59,-165971096.59,-2330492878.9,2529657450.28,-65812129.14,-0.0,-42718788.79,-38792259.9,-12687697.66,19557673.0,165971096.56,224682465.54,-32627694.86,32627694.86,-58711368.95,-192054770.68,1000000000.0,150000000.0,0.0,192054770.68,0.0,1192054770.68,1042054770.68,False,False,0.0,0.0,0.0,1000000000.0,0.0,False,0.0,0.189958,-0.189958,garch,0.0,0.0,,False,False,ACADEMIC SIMULATION — not actual trades
