sample,method,date,position_date,var_inr,pnl_inr,shortfall_inr,loss_to_var_frac,sigma_lme_frac,sigma_fx_frac,lme_ret_frac,fx_ret_frac,pnl_lme_flat_inr,pnl_fx_inr,pnl_freight_inr,pnl_cross_exchange_basis_inr,largest_loss_bucket,label
unit_usd_long_1m,garch_t,2021-07-05,,355805.18,-392900.0,37094.82,1.10425598,,0.00309836,0.00790674,-0.00527432,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2021-08-27,,270237.02,-415300.0,145062.98,1.53679906,,0.00237729,0.01450529,-0.00561774,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2021-08-31,,327758.87,-721800.0,394041.13,2.20222872,,0.00289745,0.01503509,-0.00983947,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2022-02-18,,344197.79,-458900.0,114702.21,1.33324504,,0.00296392,0.00605329,-0.00613612,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2022-04-04,,386151.3,-463000.0,76848.7,1.19901189,,0.00327738,-0.0112604,-0.0061115,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2022-07-29,,332845.4,-369800.0,36954.6,1.11102632,,0.00270336,-0.00244399,-0.00465179,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2022-08-02,,365325.47,-526200.0,160874.53,1.44035947,,0.00298773,-0.00854011,-0.00667535,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2022-10-26,,474332.97,-786600.0,312267.03,1.65832876,,0.00371101,0.04283793,-0.00954495,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2022-11-04,,506926.94,-862400.0,355473.06,1.70123136,,0.003963,0.03981065,-0.01045321,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
unit_usd_long_1m,garch_t,2022-11-11,,559125.49,-942900.0,383774.51,1.6863835,,0.00443842,0.05896625,-0.01161076,,,,,n/a (constant exposure),ACADEMIC SIMULATION — not actual trades
