date,in_window,trade_id,hedge_id,contract_month,panel_expiry_slot,direct_expiry,roll_deadline,direction,lots,lot_mt,action,fill_inr_kg,settle_inr_kg,prev_settle_inr_kg,vm_inr,cum_vm_inr,txn_cost_inr,contract_value_inr,im_required_inr,im_change_inr,im_stress_012_inr,im_stress_015_inr,net_margin_cash_inr,cum_margin_cash_inr,funding_on_margin_inr,mcx_series
2022-06-29,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,210.455,214.6658,5874088.52,2997022.07,0.0,293584698.78,29358469.88,-587408.85,35230163.85,44037704.82,6461497.38,-26589880.47,-8964.62,PANEL_PROXY
2022-06-29,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,210.455,214.6658,2210678.48,1975758.94,0.0,110488865.13,11048886.51,-221067.85,13258663.82,16573329.77,2431746.32,-9159351.21,-3143.89,PANEL_PROXY
2022-06-29,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,210.455,214.6658,5200357.94,4647737.7,0.0,259911901.78,25991190.18,-520035.79,31189428.21,38986785.27,5720393.74,-21546283.32,-7395.62,PANEL_PROXY
2022-06-30,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,205.9624,210.455,6267195.75,9264217.83,0.0,287317503.02,28731750.3,-626719.58,34478100.36,43097625.45,6893915.33,-19695965.14,-7212.05,PANEL_PROXY
2022-06-30,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,205.9624,210.455,2358622.06,4334381.0,0.0,108130243.07,10813024.31,-235862.21,12975629.17,16219536.46,2594484.26,-6564866.95,-2484.32,PANEL_PROXY
2022-06-30,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,205.9624,210.455,5548377.6,10196115.3,0.0,254363524.18,25436352.42,-554837.76,30523622.9,38154528.63,6103215.36,-15443067.96,-5844.06,PANEL_PROXY
2022-07-01,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,hold,,204.7473,205.9624,1695086.81,10959304.63,0.0,285622416.22,28562241.62,-169508.68,34274689.95,42843362.43,1864595.49,-17831369.65,-5342.19,PANEL_PROXY
2022-07-01,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,hold,,204.7473,205.9624,637935.9,4972316.89,0.0,107492307.18,10749230.72,-63793.59,12899076.86,16123846.08,701729.48,-5863137.46,-1780.61,PANEL_PROXY
2022-07-01,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,204.7473,205.9624,1500668.25,11696783.55,0.0,252862855.93,25286285.59,-150066.82,30343542.71,37929428.39,1650735.07,-13792332.88,-4188.67,PANEL_PROXY
2022-07-04,True,T05,T05-MCX-3,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-279,5.0,exit,208.5704,208.4704,204.7473,-5193854.6,5765450.03,-226786.73,290816270.82,0.0,-28562241.62,0.0,0.0,23141600.29,5310230.63,-14509.36,PANEL_PROXY
2022-07-04,True,T05,T05-MCX-4,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-105,5.0,exit,208.5704,208.4704,204.7473,-1954676.46,3017640.43,-85349.85,109446983.64,0.0,-10749230.72,0.0,0.0,8709204.41,2846066.95,-4770.83,PANEL_PROXY
2022-07-04,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,208.4704,204.7473,-4598143.68,7098639.87,0.0,257460999.61,25746099.96,459814.37,30895319.95,38619149.94,-5057958.05,-18850290.93,-11222.8,PANEL_PROXY
2022-07-05,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,204.6849,208.4704,4675129.95,11773769.82,0.0,252785869.66,25278586.97,-467513.0,30334304.36,37917880.45,5142642.95,-13707647.99,-5112.82,PANEL_PROXY
2022-07-06,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,202.662,204.6849,2498264.66,14272034.48,0.0,250287605.0,25028760.5,-249826.47,30034512.6,37543140.75,2748091.13,-10959556.86,-3717.96,PANEL_PROXY
2022-07-07,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,207.8597,202.662,-6419064.04,7852970.44,0.0,256706669.04,25670666.9,641906.4,30804800.29,38506000.36,-7060970.44,-18020527.3,-2972.59,PANEL_PROXY
2022-07-08,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,206.4423,207.8597,1750439.66,9603410.11,0.0,254956229.38,25495622.94,-175043.97,30594747.53,38243434.41,1925483.63,-16095043.67,-4887.76,PANEL_PROXY
2022-07-11,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,208.4563,206.4423,-2487286.91,7116123.2,0.0,257443516.29,25744351.63,248728.69,30893221.95,38616527.44,-2736015.6,-18831059.27,-13096.51,PANEL_PROXY
2022-07-12,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,203.588,208.4563,6012329.14,13128452.34,0.0,251431187.15,25143118.71,-601232.91,30171742.46,37714678.07,6613562.05,-12217497.22,-5107.6,PANEL_PROXY
2022-07-13,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,202.3472,203.588,1532410.84,14660863.18,0.0,249898776.31,24989877.63,-153241.08,29987853.16,37484816.45,1685651.92,-10531845.3,-3313.79,PANEL_PROXY
2022-07-14,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,202.2206,202.3472,156294.51,14817157.69,0.0,249742481.8,24974248.18,-15629.45,29969097.82,37461372.27,171923.96,-10359921.34,-2856.58,PANEL_PROXY
2022-07-15,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,200.9743,202.2206,1539163.99,16356321.68,0.0,248203317.8,24820331.78,-153916.4,29784398.14,37230497.67,1693080.39,-8666840.94,-2809.95,PANEL_PROXY
2022-07-15,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,entry,201.8376,201.9376,,0.0,0.0,-184633.97,232228227.66,23222822.77,23222822.77,27867387.32,34834234.15,-23407456.73,-23407456.73,0.0,PANEL_PROXY
2022-07-18,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,206.1855,200.9743,-6435816.4,9920505.28,0.0,254639134.2,25463913.42,643581.64,30556696.1,38195870.13,-7079398.04,-15746238.98,-7123.43,PANEL_PROXY
2022-07-18,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,207.1742,201.9376,-6022083.85,-6022083.85,0.0,238250311.51,23825031.15,602208.39,28590037.38,35737546.73,-6624292.24,-30031748.97,-19239.01,PANEL_PROXY
2022-07-19,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,hold,,209.025,206.1855,-3506735.84,6413769.45,0.0,258145870.04,25814587.0,350673.58,30977504.4,38721880.51,-3857409.42,-19603648.4,-4314.04,PANEL_PROXY
2022-07-19,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,210.0274,207.1742,-3281206.4,-9303290.25,0.0,241531517.91,24153151.79,328120.64,28983782.15,36229727.69,-3609327.04,-33641076.01,-8227.88,PANEL_PROXY
2022-07-20,True,T07,T07-MCX-2,2022-07,2022-07-29,2022-07-29,2022-07-20,SELL,-247,5.0,roll_out,213.1299,213.0299,209.025,-4946070.72,1467698.72,-202464.63,263091940.76,0.0,-25814587.0,0.0,0.0,20666051.65,1062403.25,-5370.86,PANEL_PROXY
2022-07-20,True,T07,T07-MCX-3,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-247,5.0,roll_in,213.9517,214.0517,,0.0,0.0,-202769.1,264353821.22,26435382.12,26435382.12,31722458.55,39653073.18,-26638151.22,-26638151.22,0.0,PANEL_PROXY
2022-07-20,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,214.0517,210.0274,-4627910.76,-13931201.01,0.0,246159428.67,24615942.87,462791.08,29539131.44,36923914.3,-5090701.84,-38731777.85,-9216.73,PANEL_PROXY
2022-07-21,True,T07,T07-MCX-3,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-247,5.0,hold,,210.9801,214.0517,3793400.68,3793400.68,0.0,260560420.54,26056042.05,-379340.07,31267250.47,39084063.08,4172740.75,-22465410.47,-7298.12,PANEL_PROXY
2022-07-21,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,210.9801,214.0517,3532316.42,-10398884.59,0.0,242627112.25,24262711.22,-353231.64,29115253.47,36394066.84,3885548.06,-34846229.78,-10611.45,PANEL_PROXY
2022-07-22,True,T07,T07-MCX-3,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-247,5.0,hold,,213.9186,210.9801,-3629035.65,164365.03,0.0,264189456.19,26418945.62,362903.56,31702734.74,39628418.43,-3991939.21,-26457349.68,-6154.91,PANEL_PROXY
2022-07-22,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,213.9186,210.9801,-3379263.96,-13778148.55,0.0,246006376.21,24600637.62,337926.4,29520765.14,36900956.43,-3717190.36,-38563420.14,-9546.91,PANEL_PROXY
2022-07-25,True,T07,T07-MCX-3,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-247,5.0,hold,,211.1318,213.9186,3441742.32,3606107.35,0.0,260747713.87,26074771.39,-344174.23,31289725.66,39112157.08,3785916.55,-22671433.13,-21745.77,PANEL_PROXY
2022-07-25,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,211.1318,213.9186,3204861.27,-10573287.28,0.0,242801514.94,24280151.49,-320486.13,29136181.79,36420227.24,3525347.4,-35038072.74,-31695.96,PANEL_PROXY
2022-07-26,True,T07,T07-MCX-3,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-247,5.0,exit,211.7601,211.6601,211.1318,-652520.26,2953587.09,-201957.12,261400234.13,0.0,-26074771.39,0.0,0.0,25220294.0,2548860.88,-6211.35,PANEL_PROXY
2022-07-26,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,211.6601,211.1318,-607609.96,-11180897.24,0.0,243409124.9,24340912.49,60761.0,29209094.99,36511368.73,-668370.96,-35706443.7,-9599.47,PANEL_PROXY
2022-07-27,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,207.8642,211.6601,4365257.94,-6815639.3,0.0,239043866.95,23904386.7,-436525.79,28685264.03,35856580.04,4801783.74,-30904659.96,-9782.59,PANEL_PROXY
2022-07-28,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,213.0642,207.8642,-5979916.28,-12795555.58,0.0,245023783.24,24502378.32,597991.63,29402853.99,36753567.49,-6577907.91,-37482567.87,-8467.03,PANEL_PROXY
2022-07-29,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,211.527,213.0642,1767713.47,-11027842.11,0.0,243256069.76,24325606.98,-176771.35,29190728.37,36488410.46,1944484.82,-35538083.05,-10269.2,PANEL_PROXY
2022-08-01,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,212.3216,211.527,-913799.81,-11941641.92,0.0,244169869.57,24416986.96,91379.98,29300384.35,36625480.44,-1005179.79,-36543262.84,-29209.38,PANEL_PROXY
2022-08-02,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,209.0862,212.3216,3720776.99,-8220864.93,0.0,240449092.58,24044909.26,-372077.7,28853891.11,36067363.89,4092854.69,-32450408.16,-10011.85,PANEL_PROXY
2022-08-03,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,206.7112,209.0862,2731225.38,-5489639.55,0.0,237717867.2,23771786.72,-273122.54,28526144.06,35657680.08,3004347.92,-29446060.24,-8890.52,PANEL_PROXY
2022-08-03,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,entry,206.6112,206.7112,,0.0,0.0,-127156.93,162268283.26,16226828.33,16226828.33,19472193.99,24340242.49,-16353985.26,-16353985.26,0.0,PANEL_PROXY
2022-08-04,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,204.6563,206.7112,2363067.83,-3126571.71,0.0,235354799.37,23535479.94,-236306.78,28242575.92,35303219.91,2599374.62,-26846685.62,-8067.41,PANEL_PROXY
2022-08-04,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,204.6563,206.7112,1613050.65,1613050.65,0.0,160655232.61,16065523.26,-161305.07,19278627.91,24098284.89,1774355.72,-14579629.55,-4480.54,PANEL_PROXY
2022-08-05,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,210.6814,204.6563,-6928797.71,-10055369.42,0.0,242283597.08,24228359.71,692879.77,29074031.65,36342539.56,-7621677.48,-34468363.1,-7355.26,PANEL_PROXY
2022-08-05,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,210.6814,204.6563,-4729657.56,-3116606.91,0.0,165384890.18,16538489.02,472965.76,19846186.82,24807733.53,-5202623.32,-19782252.87,-3994.42,PANEL_PROXY
2022-08-08,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,210.5591,210.6814,140627.73,-9914741.69,0.0,242142969.35,24214296.93,-14062.77,29057156.32,36321445.4,154690.5,-34313672.6,-28330.16,PANEL_PROXY
2022-08-08,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,210.5591,210.6814,95993.71,-3020613.2,0.0,165288896.47,16528889.65,-9599.37,19834667.58,24793334.47,105593.08,-19676659.79,-16259.39,PANEL_PROXY
2022-08-09,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,214.9632,210.5591,-5064711.1,-14979452.79,0.0,247207680.45,24720768.04,506471.11,29664921.65,37081152.07,-5571182.21,-39884854.81,-9401.01,PANEL_PROXY
2022-08-09,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,214.9632,210.5591,-3457215.84,-6477829.04,0.0,168746112.31,16874611.23,345721.58,20249533.48,25311916.85,-3802937.42,-23479597.21,-5390.87,PANEL_PROXY
2022-08-10,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,212.5154,214.9632,2814953.91,-12164498.88,0.0,244392726.54,24439272.65,-281495.39,29327127.18,36658908.98,3096449.3,-36788405.5,-10927.36,PANEL_PROXY
2022-08-10,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,212.5154,214.9632,1921512.02,-4556317.02,0.0,166824600.29,16682460.03,-192151.2,20018952.03,25023690.04,2113663.22,-21365933.99,-6432.77,PANEL_PROXY
2022-08-11,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,215.895,212.5154,-3886477.55,-16050976.43,0.0,248279204.08,24827920.41,388647.75,29793504.49,37241880.61,-4275125.3,-41063530.81,-10079.02,PANEL_PROXY
2022-08-11,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,215.895,212.5154,-2652943.37,-7209260.39,0.0,169477543.66,16947754.37,265294.34,20337305.24,25421631.55,-2918237.71,-24284171.69,-5853.68,PANEL_PROXY
2022-08-12,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,213.6534,215.895,2577822.88,-13473153.55,0.0,245701381.2,24570138.12,-257782.29,29484165.74,36855207.18,2835605.17,-38227925.64,-11250.28,PANEL_PROXY
2022-08-12,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,213.6534,215.895,1759644.31,-5449616.08,0.0,167717899.34,16771789.93,-175964.43,20126147.92,25157684.9,1935608.75,-22348562.95,-6653.2,PANEL_PROXY
2022-08-15,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,hold,,206.1733,213.6534,8602125.79,-4871027.76,0.0,237099255.41,23709925.54,-860212.58,28451910.65,35564888.31,9462338.37,-28765587.27,-31420.21,PANEL_PROXY
2022-08-15,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,206.1733,213.6534,5871885.86,422269.79,0.0,161846013.48,16184601.35,-587188.59,19421521.62,24276902.02,6459074.45,-15889488.5,-18368.68,PANEL_PROXY
2022-08-16,True,T08,T08-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-230,5.0,exit,210.3062,210.2062,206.1733,-4637824.13,-9508851.89,-187555.62,241737079.54,0.0,-23709925.54,0.0,0.0,18884545.79,-9881041.48,-8038.6,PANEL_PROXY
2022-08-16,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,210.2062,206.1733,-3165819.08,-2743549.29,0.0,165011832.56,16501183.26,316581.91,19801419.91,24751774.88,-3482400.99,-19371889.48,-4440.35,PANEL_PROXY
2022-08-17,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,hold,,208.0711,210.2062,1676045.69,-1067503.61,0.0,163335786.87,16333578.69,-167604.57,19600294.42,24500368.03,1843650.25,-17528239.23,-5413.51,PANEL_PROXY
2022-08-18,True,T09,T09-MCX-1,2022-08,2022-08-31,2022-08-30,2022-08-18,SELL,-157,5.0,roll_out,208.4171,208.3171,208.0711,-193155.51,-1260659.12,-127582.23,163528942.38,0.0,-16333578.69,0.0,0.0,16012840.94,-1515398.28,-4898.3,PANEL_PROXY
2022-08-18,True,T09,T09-MCX-2,2022-09,2022-09-30,2022-09-30,2022-09-21,SELL,-157,5.0,roll_in,209.1813,209.2813,,0.0,0.0,-127762.21,164285854.96,16428585.5,16428585.5,19714302.6,24642878.24,-16556347.7,-16556347.7,0.0,PANEL_PROXY
2022-08-19,True,T09,T09-MCX-2,2022-09,2022-09-30,2022-09-30,2022-09-21,SELL,-157,5.0,hold,,206.7546,209.2813,1983476.61,1983476.61,0.0,162302378.35,16230237.83,-198347.66,19476285.4,24345356.75,2181824.27,-14374523.43,-4626.71,PANEL_PROXY
2022-08-22,True,T09,T09-MCX-2,2022-09,2022-09-30,2022-09-30,2022-09-21,SELL,-157,5.0,hold,,207.6232,206.7546,-681829.0,1301647.62,0.0,162984207.34,16298420.73,68182.9,19558104.88,24447631.1,-750011.9,-15124535.32,-12050.97,PANEL_PROXY
2022-08-23,True,T09,T09-MCX-2,2022-09,2022-09-30,2022-09-30,2022-09-21,SELL,-157,5.0,hold,,212.0523,207.6232,-3476809.74,-2175162.13,0.0,166461017.08,16646101.71,347680.97,19975322.05,24969152.56,-3824490.72,-18949026.04,-4226.58,PANEL_PROXY
2022-08-24,True,T09,T09-MCX-2,2022-09,2022-09-30,2022-09-30,2022-09-21,SELL,-157,5.0,hold,,210.4901,212.0523,1226278.26,-948883.87,0.0,165234738.83,16523473.88,-122627.83,19828168.66,24785210.82,1348906.08,-17600119.96,-5295.34,PANEL_PROXY
2022-08-25,True,T09,T09-MCX-2,2022-09,2022-09-30,2022-09-30,2022-09-21,SELL,-157,5.0,hold,,212.4191,210.4901,-1514241.82,-2463125.68,0.0,166748980.64,16674898.06,151424.18,20009877.68,25012347.1,-1665666.0,-19265785.96,-4918.39,PANEL_PROXY
2022-08-26,True,T09,T09-MCX-2,2022-09,2022-09-30,2022-09-30,2022-09-21,SELL,-157,5.0,exit,216.9196,216.8196,212.4191,-3454379.89,-5917505.58,-129584.56,170203360.54,0.0,-16674898.06,0.0,0.0,13090933.61,-6174852.34,-5383.86,PANEL_PROXY
