date,in_window,position_date,lme_cash_usd_t_prev,usdinr_prev,exp_lme_inr,exp_lme_physical_inr,exp_lme_mcx_inr,exp_fx_inr,exp_fx_physical_forwards_inr,exp_fx_mcx_inr,exp_freight_inr,exp_spread_inr_per_usd_t,memo_customs_fx_delta_usd,lme_ret_frac,fx_ret_frac,position_held,position_date_mcx_exit_or_roll,sigma_lme_garch_frac,sigma_lme_hist250_frac,sigma_lme_hist60_frac,sigma_fx_garch_frac,sigma_fx_hist250_frac,sigma_fx_hist60_frac,sigma_freight_hist250_frac,sigma_spread_hist250_usd_t,corr_lme_fx,corr_lme_freight,corr_fx_freight,corr_lme_spread,corr_fx_spread,corr_freight_spread,var_garch_inr,var_garch_incl_spread_memo_inr,var_hist250_inr,var_hist250_incl_spread_memo_inr,var_hist60_inr,var_hist60_incl_spread_memo_inr,var_garch_lme_inr,var_garch_lme_physical_inr,var_garch_lme_mcx_inr,var_garch_fx_inr,var_garch_fx_physical_forwards_inr,var_garch_fx_mcx_inr,var_garch_mcx_beta_sensitivity_inr,var_garch_mcx_beta_weekly_sensitivity_inr,var_hist250_lme_inr,var_hist250_lme_physical_inr,var_hist250_lme_mcx_inr,var_hist250_fx_inr,var_hist250_fx_physical_forwards_inr,var_hist250_fx_mcx_inr,var_hist250_mcx_beta_sensitivity_inr,var_hist250_mcx_beta_weekly_sensitivity_inr,var_freight_hist250_inr,pnl_lme_flat_inr,pnl_cross_exchange_basis_inr,pnl_freight_inr,pnl_fx_inr,pnl_market_inr,memo_pnl_grade_spread_inr,memo_pnl_roll_term_structure_inr,memo_pnl_funding_carry_inr,memo_pnl_roll_ex_funding_inr,memo_pnl_broad_inr,memo_pnl_new_deal_inr,memo_pnl_demurrage_penalty_inr,daily_pnl_inr,exception_garch,exception_hist250,exception_hist60
2022-07-22,True,2022-07-21,2426.0,79.8618,-14983873.62,488203658.69,-503187527.12,40398454.1,543585987.0,-503187532.9,0.0,-230348.52,44804.9,0.01391754,5.885e-05,True,False,0.01593301,0.02080712,0.01928427,0.00299143,0.00278905,0.00249971,0.00974514,10.8639,0.04191194,0.03992231,0.03489367,0.39794883,0.09728017,0.07945162,432637.22,4272900.13,537925.03,4331764.79,496859.53,4314409.57,392689.32,12794579.52,13187268.7,198779.36,2674698.19,2475918.83,11821755.0,4502477.15,512818.15,16708609.76,17221427.73,185331.04,2493742.83,2308411.79,15254754.78,5790594.69,0.0,-209996.68,0.0,0.0,51184.09,-158812.59,-1510059.23,-633199.88,-357150.8,-276049.08,-434861.67,0.0,0.0,-2302071.69,False,False,False
2022-07-25,True,2022-07-22,2460.0,79.8665,-3808326.0,506387506.78,-510195833.49,38271589.13,548467421.51,-510195832.37,0.0,-230161.81,46471.35,-0.011653,-0.00102599,True,False,0.01572044,0.02082487,0.01936078,0.00290553,0.00278904,0.0024988,0.00974514,10.8626,0.04174275,0.04021718,0.03493068,0.39784885,0.09740037,0.07937375,204079.14,4138748.6,214315.49,4152592.69,194576.13,4149768.83,98475.03,13094080.14,13192555.19,182906.2,2621215.76,2438309.56,11989774.92,4693242.51,130449.85,17345724.57,17476174.44,175573.58,2516132.46,2340558.88,15710983.72,6136297.08,0.0,44120.83,0.0,0.0,-34987.5,9133.33,-4476699.35,-218845.29,-1058932.22,840086.93,849220.26,0.0,0.0,-4686411.31,False,False,False
2022-07-26,True,2022-07-25,2431.5,79.7846,4435299.15,507984528.35,-503549230.78,34905350.81,538454579.35,-503549228.54,0.0,-228902.2,43244.17,0.00225942,0.00038471,True,False,0.01528635,0.02083784,0.01941886,0.00285571,0.00278979,0.00250147,0.00974514,10.8255,0.04273586,0.03986526,0.03465402,0.39976649,0.09850496,0.0786297,202192.88,4019821.33,225492.86,4004994.84,205999.26,4009813.03,111520.33,12772667.78,12661147.49,163958.38,2529243.8,2365285.42,11637087.69,4648193.74,152020.76,17411270.77,17259250.06,160173.37,2470855.75,2310682.38,15687871.12,6256126.79,0.0,10032.55,0.0,0.0,12863.01,22895.56,-1495788.27,-2628874.01,-334188.7,-2294685.31,-2271789.75,10155356.93,0.0,6053590.2,False,False,False
2022-07-27,True,2022-07-26,2437.0,79.8153,-278909166.75,225978629.12,-504887774.72,-254124457.26,250763321.64,-504887778.9,0.0,-107804.85,-55727.89,-0.01926523,0.00131342,True,True,0.01435597,0.0208331,0.01936724,0.0027994,0.00278958,0.00250081,0.00974514,10.8392,0.04325854,0.03972011,0.03489767,0.39899684,0.09929851,0.07879092,6738810.4,7723600.24,9678301.01,10605092.2,8991083.65,9927765.58,6586013.86,5336140.08,11922153.44,1170143.6,1154666.89,2324810.49,8583302.85,4780414.57,9557493.47,7743701.28,17301194.03,1166039.08,1150616.65,2316655.73,12304719.46,6866371.09,0.0,5321820.15,0.0,0.0,-327726.74,4994093.41,-690295.16,-4285798.74,-337163.76,-3948634.98,1045458.43,0.0,0.0,17999.52,False,False,False
2022-07-28,True,2022-07-27,2390.5,79.9202,-5467049.6,233576817.61,-239043863.5,7827285.29,246871152.14,-239043866.86,0.0,-107829.88,-561.26,0.02784546,-0.00299245,True,False,0.01508594,0.02084425,0.01949408,0.00277752,0.00278857,0.00249495,0.00945031,10.8458,0.04422661,0.02738609,0.0489241,0.40072465,0.09837233,0.08186153,138756.49,1978724.53,189283.26,2002923.97,176816.26,1997461.48,135660.24,5796012.23,5931672.38,35759.86,1127859.61,1092099.74,5331235.61,2040695.82,187441.85,8008354.24,8195795.96,35902.05,1132344.26,1096442.2,7289191.44,2786220.44,0.0,-154371.72,0.0,0.0,-20322.26,-174693.98,-712583.19,-1154746.86,-335848.2,-818898.66,-993592.64,0.0,-1637044.28,-3679068.31,True,False,False
2022-07-29,True,2022-07-28,2458.0,79.6814,6344638.76,251368420.77,-245023774.2,4348365.39,249372148.49,-245023783.09,0.0,-107340.11,1115.08,-0.00244399,-0.00465179,True,False,0.01719552,0.02085348,0.01903485,0.0028743,0.00279419,0.00252131,0.00950234,10.851,0.0363398,0.01825367,0.05544851,0.40712301,0.09519952,0.07743983,181366.94,1848212.43,219264.7,1836227.24,200116.23,1842286.29,179452.49,7109733.2,6930280.49,20558.22,1178982.7,1158424.48,6400281.67,2604446.92,217626.95,8622168.42,8404541.2,19985.22,1146121.94,1126136.73,7715859.89,3140138.69,0.0,-15487.33,0.0,0.0,-16996.2,-32483.53,-706469.76,-508198.12,-332116.5,-176081.62,-208565.15,0.0,0.0,-1247151.4,False,False,False
2022-08-01,True,2022-07-29,2452.0,79.3116,18185012.8,261441097.2,-243256074.78,3474945.75,246731015.59,-243256069.83,0.0,-106623.61,600.99,0.00711168,-0.0027891,True,False,0.01610565,0.02085237,0.01902174,0.00313869,0.0028095,0.0025614,0.00950234,10.8513,0.03679589,0.01802018,0.05376046,0.40694799,0.09329581,0.0774716,482740.37,1761330.94,624526.72,1743568.01,569698.93,1749248.81,481747.24,6925952.07,6444204.58,17940.03,1273792.86,1255852.83,6186071.19,2673330.77,623729.62,8967195.08,8343465.13,16058.45,1140195.53,1124137.08,7923067.2,3428732.93,0.0,129787.08,0.0,0.0,-4145.75,125641.33,-2123259.89,-1698865.36,-984043.25,-714822.11,-589180.78,-9000.0,0.0,-3705483.91,False,False,False
2022-08-02,True,2022-08-01,2469.5,79.0907,16227874.74,260397761.84,-244169862.65,7911318.55,252081188.19,-244169869.65,0.0,-105445.54,247.52,-0.00854011,-0.00667535,True,False,0.01529201,0.02083534,0.01903651,0.00315004,0.00281236,0.00258434,0.00950234,10.8414,0.03301386,0.01882158,0.05347449,0.40583865,0.08724549,0.07877225,411578.97,1751767.01,558553.93,1728260.51,510349.9,1734824.23,408181.56,6549814.22,6141632.05,40991.38,1306123.15,1265131.77,5875365.61,2515403.83,556146.79,8924112.53,8367964.9,36597.15,1166108.1,1129510.95,7899430.23,3385321.5,0.0,-137997.79,0.0,0.0,-47605.73,-185603.52,-697465.85,750156.0,-328289.81,1078445.81,892842.29,0.0,0.0,-132913.37,False,False,False
2022-08-03,True,2022-08-02,2448.5,78.5645,15364410.96,255813504.38,-240449085.99,8157511.52,248606603.98,-240449092.46,0.0,-104477.64,-380.23,-0.01875764,0.00747412,True,False,0.01465372,0.02083659,0.01868695,0.00364779,0.00284327,0.00250994,0.00950234,10.8596,0.03593728,0.01879195,0.05135445,0.40646469,0.09498456,0.07802572,375292.1,1744838.79,529332.59,1717725.91,474665.54,1726181.11,370331.84,6165930.27,5795598.25,48945.69,1491658.41,1442712.72,5594890.92,2386447.44,526586.73,8767534.01,8240947.03,38150.69,1162672.25,1124521.56,7770686.16,3319625.3,0.0,-285513.86,0.0,0.0,55055.47,-230458.39,-682816.4,711432.84,-327168.48,1038601.32,808142.93,-1330570.28,0.0,-1532412.23,False,False,False
2022-08-04,True,2022-08-03,2403.0,79.1539,32322873.15,432357718.88,-400034827.53,-155142426.04,244892404.55,-400034830.59,0.0,-179924.14,-1555.18,-0.01214166,0.00229164,True,False,0.01524786,0.02086942,0.01792742,0.00413791,0.00288206,0.00255548,0.00949829,10.8762,0.0266785,0.01769869,0.05336733,0.40836887,0.08474367,0.07744706,1313972.99,3245305.17,1314713.33,3094090.44,1140425.33,3084028.37,810673.58,10843744.57,10033070.53,1055939.46,1666801.02,2722740.48,9690959.94,4199088.6,1109551.69,14841602.6,13732050.28,735464.06,1160930.41,1896394.47,13031361.91,5672903.61,0.0,-390080.51,0.0,0.0,-359115.92,-749196.43,-1169506.91,-75533.83,-331580.33,256046.5,-493149.93,0.0,0.0,-1994237.17,False,False,False
2022-08-05,True,2022-08-04,2374.0,79.3355,30920566.58,426930583.33,-396010041.03,-156337623.94,239672407.46,-396010032.19,0.0,-179835.97,-3648.38,0.0304908,-0.00169046,True,False,0.01492275,0.02086619,0.01793432,0.00396222,0.0028857,0.00256002,0.00952935,10.8752,0.02539141,0.01379433,0.05734469,0.40811022,0.08451666,0.07639556,1254952.66,3238012.43,1279422.12,3098790.01,1111250.93,3089732.98,758968.03,10479324.89,9720357.46,1018893.74,1562008.61,2580902.35,9359447.86,4045688.67,1061250.45,14653039.19,13591789.57,742065.21,1137618.38,1879683.59,12871994.18,5585982.98,0.0,957313.02,0.0,0.0,264762.08,1222075.1,-1208960.7,-1404564.41,-322479.52,-1082084.89,139990.21,-305608.81,0.0,-1697058.83,False,False,False
2022-08-08,True,2022-08-05,2447.5,79.2015,30600970.12,438269458.12,-407668495.84,-158012345.73,249656141.6,-407668487.33,0.0,-179068.22,59.9,-0.00491502,0.00479647,True,False,0.01762041,0.02088183,0.01813687,0.00380007,0.00288532,0.00256848,0.00952935,10.8791,0.02423827,0.01579552,0.05643664,0.40909978,0.08370545,0.07693353,1311344.03,3192487.6,1276286.4,3089227.62,1117807.43,3079282.1,886907.98,12702364.56,11815456.81,987664.56,1560488.98,2548153.54,11267362.56,4859953.15,1051068.4,15053482.8,14002414.67,749914.64,1184849.17,1934763.81,13231971.85,5720812.46,0.0,-150035.44,0.0,0.0,-776983.19,-927018.63,-3595445.41,89293.51,-978231.11,1067524.62,140505.99,0.0,0.0,-4433170.54,False,False,False
2022-08-09,True,2022-08-08,2435.5,79.5823,27074747.2,434506612.6,-407431869.69,-168158499.73,239273365.56,-407431866.09,0.0,-178405.51,-1576.39,0.0213271,-0.00047258,True,False,0.01656784,0.02086921,0.01799749,0.00388835,0.0028988,0.00259991,0.00952935,10.8837,0.02137434,0.01520293,0.05692518,0.40961228,0.08040757,0.0765685,1291192.41,3238769.82,1214408.81,3107323.56,1065318.55,3099633.82,737832.3,11841034.42,11103202.23,1075501.8,1530335.57,2605837.37,10547033.43,4506497.42,929389.23,14915218.31,13985829.23,801797.97,1140881.36,1942679.33,13132859.94,5621252.33,0.0,583627.43,0.0,0.0,79859.33,663486.76,-1232500.3,-2414407.72,-178651.86,-2235755.86,-1572269.1,18025061.11,0.0,15041639.85,False,False,False
2022-08-10,True,2022-08-09,2488.0,79.5447,99195664.32,515149449.02,-415953801.7,-89989654.9,325964137.29,-415953792.98,0.0,-74094.4,-85720.35,-0.01030208,-0.00099616,True,False,0.01721264,0.02091274,0.01813011,0.00368137,0.00289896,0.002599,0.00952935,10.907,0.02026505,0.01592119,0.05680865,0.41278761,0.07925402,0.0768366,2849969.51,2630982.75,3430408.23,3143328.05,2975321.25,2730245.94,2808454.91,14585052.8,11776598.37,544915.89,1973816.2,2518732.1,12592842.7,6461567.8,3412171.48,17720313.39,14308142.49,429103.14,1554314.59,1983417.73,15177339.44,7826075.55,0.0,-1016675.69,0.0,0.0,91050.92,-925624.77,-505353.68,-90079.65,-189726.68,99647.03,-825977.74,0.0,0.0,-1521058.11,False,False,False
2022-08-11,True,2022-08-10,2462.5,79.4655,61256928.38,472474273.67,-411217321.03,-123998475.57,287218851.62,-411217327.19,0.0,-73817.6,-43068.94,0.01431332,0.00161826,True,False,0.01650282,0.02091468,0.01789776,0.00351273,0.00289575,0.00253693,0.00952347,10.9067,0.02280035,0.01423534,0.05936439,0.41271612,0.08001568,0.07645148,1795520.17,1819846.37,2175530.16,2075641.53,1864744.64,1835593.24,1662802.31,12825182.93,11162379.96,716453.94,1659529.1,2375983.04,11207544.29,5256508.78,2107335.19,16253862.04,14146526.01,590614.55,1368046.12,1958660.67,14085812.61,6634652.49,0.0,883094.96,0.0,0.0,-200315.97,682778.99,-512400.14,475945.3,-188299.26,664244.56,1347023.55,0.0,0.0,646324.15,False,False,False
2022-08-12,True,2022-08-11,2498.0,79.5942,24826397.98,442583154.5,-417756746.87,-160152698.06,257604049.45,-417756747.51,0.0,-73729.8,-42150.72,-0.01187973,0.00159683,True,False,0.01624535,0.02093425,0.01787402,0.00339056,0.00289709,0.00248305,0.00952408,10.9067,0.02404687,0.01521599,0.05987234,0.41009675,0.07794598,0.07472871,1099699.48,1556719.95,1132190.53,1503782.39,968320.97,1424863.39,663391.73,11826363.37,11162971.38,893166.75,1436650.0,2329816.75,10521853.81,4452182.11,854866.84,15239813.07,14384945.9,763174.31,1227558.42,1990732.73,13446534.24,5701031.26,0.0,-293186.14,0.0,0.0,-257107.43,-550293.57,-508886.57,32030.27,-190270.05,222300.32,-327993.25,0.0,0.0,-1027149.86,False,False,False
2022-08-15,True,2022-08-12,2468.5,79.7214,-12455187.02,400964085.03,-413419284.65,-197454177.97,215965102.79,-413419280.76,0.0,-73636.95,-42989.09,-0.03252654,-0.00264897,True,False,0.01575796,0.02092382,0.01793503,0.0032823,0.00289856,0.00248263,0.00952408,10.8976,0.02402403,0.01425864,0.06042682,0.40905566,0.07847451,0.07412327,1121243.69,1889145.7,1043737.13,1868030.13,894086.34,1762224.12,322832.7,10392804.18,10715637.21,1066035.02,1165973.62,2232008.64,9500125.5,3608941.41,428665.53,13799831.36,14228497.32,941405.0,1029659.79,1971064.79,12503490.94,4732800.9,0.0,398606.39,0.0,0.0,524703.74,923310.13,-1481539.87,-416634.6,-391135.71,-25498.89,897811.24,0.0,0.0,-974864.35,False,False,False
2022-08-16,True,2022-08-15,2389.5,79.5105,-48671964.45,350273296.0,-398945268.23,-233090749.94,165854518.79,-398945268.73,0.0,-72822.31,-45481.74,0.02173324,-0.00220717,True,False,0.01861824,0.02102305,0.01839973,0.00325854,0.00290238,0.00250481,0.00952408,10.8961,0.03031305,0.01320841,0.05933887,0.40582752,0.07798995,0.07450108,1973683.36,2726199.35,2045611.6,2810233.63,1782666.8,2576291.25,1490543.83,10726867.24,12217411.31,1249323.39,888949.6,2138272.99,10168071.12,3505602.64,1683069.01,12112396.46,13795465.73,1112771.6,791786.88,1904558.47,11425208.35,3908672.07,0.0,-1069377.75,0.0,0.0,515161.33,-554216.42,619021.37,324591.58,-128536.86,453128.44,-101087.98,-187555.62,-3687028.75,-3485187.84,False,False,False
2022-08-17,True,2022-08-16,2442.0,79.3352,-87336274.08,319485146.36,-406821431.9,-270429248.86,136392184.11,-406821432.98,0.0,-72920.69,-42771.57,-0.01153225,0.00147744,True,True,0.0189715,0.02104158,0.01800669,0.0032081,0.00290535,0.0025199,0.00952408,10.8994,0.02557108,0.01452641,0.05889849,0.40423255,0.08003919,0.07387745,3108512.26,3814579.64,3317661.13,4022582.01,2845347.68,3574020.34,2725357.46,9969640.19,12694998.01,1427016.69,719722.16,2146738.85,10000454.17,3338655.72,3022736.04,11057481.85,14080218.29,1292346.46,651800.63,1944147.09,11042127.39,3640566.96,0.0,1001398.82,0.0,0.0,-397397.01,604001.81,612001.65,-2676566.9,-132691.29,-2543875.61,-1939873.8,-109620.0,0.0,-1570183.44,False,False,False
2022-08-18,True,2022-08-17,2414.0,79.4525,118545915.38,281881697.49,-163335788.14,23663899.8,186999686.85,-163335787.05,0.0,-73280.59,-955.6,-0.00082884,0.00216499,True,False,0.0181709,0.02102434,0.01801367,0.00312657,0.00290477,0.00252026,0.00943837,10.8935,0.02638929,0.02216593,0.05506108,0.40254748,0.08152215,0.08003133,3548453.01,3247150.81,4104091.09,3769575.18,3516453.21,3217976.92,3543155.48,8425011.34,4881856.04,121697.4,961691.7,839994.3,7165455.21,4929211.2,4099550.77,9748023.18,5648472.62,113064.35,893470.58,780406.23,8266259.7,5694705.86,0.0,-98215.34,0.0,0.0,52373.63,-45841.71,611877.09,-155209.59,-132224.16,-22985.43,-68827.14,0.0,0.0,410825.79,False,False,False
2022-08-19,True,2022-08-18,2412.0,79.6247,-80106113.88,247807029.63,-327913134.49,-174803816.81,153109325.19,-327913142.0,0.0,-73688.24,-725.18,-0.01503788,0.00304467,True,True,0.01699057,0.02101531,0.01764586,0.00309575,0.00290799,0.00253522,0.0094384,10.8905,0.02655048,0.0217918,0.05550278,0.40199003,0.08101027,0.07953869,2431049.92,3196660.94,2913693.68,3653696.57,2455055.62,3223832.96,2238725.45,6925462.69,9164187.88,890110.71,779641.16,1669751.87,7124882.07,2358859.6,2769036.57,8565972.0,11335008.26,836124.84,732355.35,1568480.19,8753683.31,2870168.52,0.0,1195613.68,0.0,0.0,-527725.19,667888.49,604764.88,-2411703.16,-132201.49,-2279501.67,-1611613.18,0.0,0.0,-1139049.78,False,False,False
2022-08-22,True,2022-08-19,2376.0,79.8675,48529277.28,210831657.83,-162302382.13,-49582075.45,112720302.88,-162302378.33,0.0,-74166.32,-1523.28,0.00482839,-0.00017531,True,False,0.01676924,0.02101411,0.01759894,0.00313429,0.00290926,0.00256528,0.0094384,10.8926,0.02700895,0.02067313,0.05706256,0.39994641,0.08379681,0.07962978,1355970.33,1496178.02,1687761.24,1698289.08,1414703.44,1523334.41,1338580.57,5815358.81,4476778.29,255618.2,581124.54,836742.74,4974054.32,2695913.22,1677421.18,7287425.4,5610004.28,237265.72,539401.85,776667.57,6206606.97,3373259.18,0.0,234885.0,0.0,0.0,8342.79,243227.79,1825141.99,-681318.06,-394775.34,-286542.72,-43314.93,0.0,0.0,1387051.7,False,False,False
2022-08-23,True,2022-08-22,2387.5,79.8535,15868208.38,178852432.7,-162984213.59,-82621041.04,80363165.76,-162984207.6,0.0,-74912.01,-740.92,0.0211363,0.00012522,True,False,0.01580012,0.02099483,0.01760903,0.00303054,0.00290926,0.00256516,0.0094384,10.8959,0.02735528,0.02031728,0.05706369,0.40019951,0.08359241,0.07981797,574803.43,1334997.72,666894.34,1321804.2,569210.99,1308009.26,412397.04,4648175.27,4235777.95,411849.49,400594.43,812443.93,4087015.75,1819860.84,547983.6,6176387.23,5628403.26,395367.35,384562.72,779930.07,5400967.86,2403943.8,0.0,338965.05,0.0,0.0,-10241.44,328723.61,620080.18,-1180571.31,-131801.36,-1048769.95,-720046.34,0.0,0.0,-231767.52,False,False,False
2022-08-24,True,2022-08-23,2438.5,79.8635,16860642.48,183321660.84,-166461017.81,-82811179.53,83649836.52,-166461016.85,0.0,-75178.04,379.24,-0.00678945,-0.00045087,True,False,0.01654541,0.02103733,0.01781883,0.00294265,0.00290799,0.00256517,0.0094384,10.9315,0.02706795,0.02106545,0.05674704,0.40348876,0.08357317,0.08086534,601044.76,1333613.17,696263.51,1328568.19,597450.27,1313040.23,458858.56,4989057.39,4530198.82,400824.65,404883.94,805708.59,4376214.3,1956677.35,583434.44,6343540.58,5760106.13,396103.48,400114.95,796218.43,5542485.35,2477963.26,0.0,-114086.77,0.0,0.0,37096.54,-76990.23,612264.27,906673.14,-138114.91,1044788.05,967797.82,-109620.0,0.0,1332327.18,False,False,False
2022-08-25,True,2022-08-24,2422.0,79.8275,17381095.48,182615830.81,-165234733.93,6680555.92,171915294.61,-165234738.69,0.0,-75398.77,30688.31,0.00842846,0.00084772,True,False,0.01568447,0.02103959,0.01774767,0.00287174,0.00290614,0.002565,0.00934365,10.9632,0.02682709,0.02317367,0.06419256,0.40402704,0.08542559,0.07788931,450361.53,1245589.1,603210.25,1242672.72,508931.02,1242439.04,448408.86,4711242.55,4262833.65,31556.17,812056.32,780500.15,4164191.74,1868265.42,601508.25,6319793.23,5718284.93,31934.25,821785.93,789851.67,5544232.33,2489950.33,0.0,147114.87,0.0,0.0,6267.31,153382.18,620653.62,-656125.67,-137820.5,-518305.17,-364922.99,0.0,0.0,117910.12,False,False,False
2022-08-26,True,2022-08-25,2442.5,79.8952,18180089.27,184929055.84,-166748989.55,7187627.06,173936607.36,-166748980.3,0.0,-75713.02,31235.66,0.02126662,-0.00060848,True,False,0.01500738,0.02102633,0.01765487,0.00282089,0.00288484,0.00255654,0.00935407,10.971,0.03322789,0.02166506,0.06598799,0.40570465,0.08470546,0.07655264,451115.8,1251004.03,630817.73,1248888.77,529810.24,1247060.17,448774.55,4564964.08,4116190.1,33350.23,807057.11,773706.88,4039931.21,1820355.3,628762.78,6395816.09,5767054.1,34106.3,825353.56,791247.27,5610520.77,2531061.44,0.0,390769.41,0.0,0.0,-4919.42,385849.99,632749.12,305848.77,-138285.98,444134.75,829984.74,11290003.77,0.0,12614451.64,False,False,False
2022-08-30,True,2022-08-26,2495.0,79.8466,-170254433.75,0.0,-170254423.23,-175317259.31,-5062838.16,-170254421.15,0.0,0.0,-30178.66,-0.03611532,-0.00394658,True,True,0.01591278,0.02104784,0.01703725,0.00275597,0.00281718,0.00254372,0.00935407,10.9765,0.04331305,0.02188864,0.07044835,0.40302402,0.08757076,0.07609797,4560349.13,4560349.13,5984791.23,5984791.23,4858532.71,4858532.71,4456273.65,0.0,4456273.37,794742.28,22950.69,771791.59,3802577.72,3610438.74,5894313.45,0.0,5894313.09,812394.73,23460.46,788934.27,4990981.74,4737797.39,0.0,6039084.69,0.0,0.0,666753.32,6705838.01,0.0,-7236859.23,-538510.77,-6698348.46,7489.55,0.0,0.0,-531021.22,False,False,False
2022-08-31,True,2022-08-30,2406.5,79.5321,0.0,0.0,0.0,-5055348.18,-5055348.18,0.0,0.0,0.0,-30178.66,-0.01591657,0.00018104,True,False,0.01948877,0.02114318,0.01755893,0.0029714,0.0028275,0.00259085,0.00935407,10.9471,0.054024,0.02105066,0.06865793,0.40285829,0.09315222,0.07683337,24708.14,24708.14,23511.53,23511.53,21543.71,21543.71,0.0,0.0,0.0,24708.14,24708.14,0.0,24708.14,24708.14,0.0,0.0,0.0,23511.53,23511.53,0.0,23511.53,23511.53,0.0,0.0,0.0,0.0,-915.32,-915.32,0.0,-138108.75,-139872.47,1763.72,848.4,0.0,0.0,-139024.07,False,False,False
2022-09-01,False,2022-08-31,2368.5,79.5465,0.0,0.0,0.0,-5054499.95,-5054499.16,0.0,0.0,0.0,0.0,-0.02674242,0.0005178,True,False,0.01902658,0.02115755,0.01763253,0.00288948,0.00282738,0.00258366,0.00929146,10.9295,0.05473221,0.01642339,0.07159061,0.40318536,0.09165515,0.0891689,24022.89,24022.89,23506.55,23506.55,21480.31,21480.31,0.0,0.0,0.0,24022.89,24022.89,0.0,24022.89,24022.89,0.0,0.0,0.0,23506.55,23506.55,0.0,23506.55,23506.55,0.0,0.0,0.0,0.0,-2617.91,-2617.91,0.0,-125861.53,-125780.28,-81.25,-2699.16,0.0,0.0,-128479.44,False,False,False
2022-09-02,False,2022-09-01,2306.0,79.5877,0.0,0.0,0.0,-4935120.26,-4935120.26,0.0,0.0,0.0,0.0,0.00130011,0.00348441,True,False,0.02005711,0.02122501,0.01780912,0.00282491,0.00282756,0.00258299,0.00929322,10.9363,0.05429063,0.01680965,0.07170136,0.40482469,0.0916216,0.08909754,22931.34,22931.34,22952.88,22952.88,20967.58,20967.58,0.0,0.0,0.0,22931.34,22931.34,0.0,22931.34,22931.34,0.0,0.0,0.0,22952.88,22952.88,0.0,22952.88,22952.88,0.0,0.0,0.0,0.0,-17225.98,-17225.98,0.0,-125771.82,-126048.55,276.73,-16949.25,0.0,0.0,-142997.8,False,False,False
2022-09-05,False,2022-09-02,2309.0,79.8655,0.0,0.0,0.0,-4952069.91,-4952069.91,0.0,0.0,0.0,0.0,-0.0080444,8.389e-05,True,False,0.01878807,0.02119396,0.01779952,0.00296805,0.00283571,0.00261889,0.00929322,10.9339,0.05411332,0.01613917,0.07236703,0.40731799,0.09310162,0.08979742,24176.08,24176.08,23098.08,23098.08,21331.95,21331.95,0.0,0.0,0.0,24176.08,24176.08,0.0,24176.08,24176.08,0.0,0.0,0.0,23098.08,23098.08,0.0,23098.08,23098.08,0.0,0.0,0.0,0.0,-415.43,-415.43,0.0,-351471.25,-352636.71,1165.46,750.03,0.0,0.0,-351886.68,False,False,False
2022-09-06,False,2022-09-05,2290.5,79.8722,0.0,0.0,0.0,-4951319.21,-4951320.01,0.0,0.0,0.0,0.0,-0.01340532,-0.00084045,True,False,0.01779249,0.02119975,0.01762025,0.00288667,0.00281664,0.0026149,0.00929322,10.9353,0.05491873,0.01587883,0.07120349,0.40799652,0.09839474,0.08974646,23509.59,23509.59,22939.23,22939.23,21296.24,21296.24,0.0,0.0,0.0,23509.59,23509.6,0.0,23509.6,23509.6,0.0,0.0,0.0,22939.23,22939.24,0.0,22939.24,22939.24,0.0,0.0,0.0,0.0,4159.56,4159.56,0.0,-116822.99,-117545.56,722.57,4882.13,0.0,0.0,-112663.42,False,False,False
2022-09-07,False,2022-09-06,2260.0,79.8051,0.0,0.0,0.0,-4946437.41,-4946437.41,0.0,0.0,0.0,0.0,-0.01313904,0.00178151,True,False,0.01729574,0.02120194,0.01693784,0.00283023,0.00281584,0.00259212,0.00929322,10.9371,0.05500131,0.01481127,0.07051309,0.40840476,0.09872431,0.08933097,23027.23,23027.23,22910.15,22910.15,21089.93,21089.93,0.0,0.0,0.0,23027.23,23027.23,0.0,23027.23,23027.23,0.0,0.0,0.0,22910.15,22910.15,0.0,22910.15,22910.15,0.0,0.0,0.0,0.0,-8819.96,-8819.96,0.0,-117113.05,-117545.56,432.51,-8387.45,0.0,0.0,-125933.01,False,False,False
2022-09-08,False,2022-09-07,2230.5,79.9474,0.0,0.0,0.0,-4954824.86,-4954824.86,0.0,0.0,0.0,0.0,0.01136756,-0.00352853,True,False,0.01683206,0.02119694,0.0170224,0.00282508,0.00281805,0.00260204,0.00927318,10.9318,0.05441138,0.01048803,0.07221525,0.40783039,0.09838302,0.08601321,23024.31,23024.31,22967.03,22967.03,21206.51,21206.51,0.0,0.0,0.0,23024.31,23024.31,0.0,23024.31,23024.31,0.0,0.0,0.0,22967.03,22967.03,0.0,22967.03,22967.03,0.0,0.0,0.0,0.0,17452.46,17452.46,0.0,-117203.14,-117545.56,342.42,17794.88,0.0,0.0,-99750.68,False,False,False
